sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear
2161,2024-06-13 07:20:45,93.66,0.0,24.7,342.0,0.0,74.0,11.0,190.0,150.0,25.7,31.7,35.0,44.0,79.0,0.0,363.0,63.190436186268926,14.658050145953894,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:46,63.19043727591634,14.658138155937195,363.6000061035156,6845.5,116.0,5.24399995803833,34.0,447.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,176.05208333333334,186.0,FFFFFF,1,2.0H
2161,2024-06-13 07:20:46,101.55,0.0,27.4,325.0,0.0,74.0,12.0,180.0,150.0,37.7,38.7,34.0,42.0,76.0,0.0,363.0,63.190478598698974,14.658176377415655,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:46,63.19043727591634,14.658138155937195,363.6000061035156,6845.5,116.0,5.24399995803833,34.0,447.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,176.05208333333334,186.0,FFFFFF,1,2.0H
2161,2024-06-13 07:20:47,109.55,0.0,27.1,311.0,0.0,75.0,14.0,150.0,130.0,24.3,27.7,30.0,39.0,69.0,0.0,363.0,63.19052109494805,14.658304871991277,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:47,63.190478682518005,14.658259525895119,363.3999938964844,6853.16015625,116.0,6.531000137329102,34.0,564.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:20:48,117.2,0.0,27.1,275.0,0.0,72.0,15.0,140.0,120.0,16.9,24.9,24.0,37.0,61.0,0.0,363.0,63.19055805914104,14.658433785662057,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:48,63.19051589816809,14.658393301069736,363.20001220703125,6860.91015625,116.0,6.531000137329102,36.0,642.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:20:49,127.81,0.0,27.1,261.0,0.0,76.0,16.0,130.0,130.0,15.7,37.3,20.0,33.0,53.0,0.0,363.0,63.19060608744621,14.658616427332165,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:49,63.19056065753102,14.658528752624989,363.0,6869.27001953125,118.0,7.017000198364258,36.0,731.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:20:50,142.19,0.0,30.5,261.0,0.0,45.0,18.0,120.0,130.0,14.6,25.5,20.0,28.0,48.0,0.0,363.0,63.19068320095539,14.658846762031317,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:50,63.19060022011399,14.658641824498773,362.79998779296875,6876.93994140625,123.0,7.473999977111816,36.0,785.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:20:51,152.33,0.0,29.6,261.0,0.0,55.0,18.0,120.0,120.0,14.6,21.3,26.0,27.0,53.0,0.0,363.0,63.19073751568794,14.659009035676718,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:51,63.19064078852534,14.658768894150853,362.3999938964844,6884.77978515625,129.0,7.716000080108643,36.0,803.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:20:52,159.28,0.0,27.9,298.0,0.0,64.0,19.0,140.0,120.0,38.3,33.2,35.0,29.0,64.0,0.0,363.0,63.19076148793101,14.65913711115718,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:52,63.19068018347025,14.658905686810613,362.3999938964844,6892.4501953125,135.0,7.995999813079834,36.0,829.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:20:53,168.38,0.0,30.6,298.0,0.0,63.0,20.0,160.0,140.0,21.7,29.5,40.0,30.0,70.0,0.0,363.0,63.19080423563719,14.659291841089724,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:53,63.19072041660547,14.659059578552842,362.6000061035156,6901.81005859375,139.0,7.995999813079834,36.0,820.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:20:54,175.34,0.0,28.6,298.0,0.0,68.0,21.0,130.0,130.0,68.4,25.7,37.0,29.0,66.0,0.0,363.0,63.19084052927792,14.659404829144478,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:54,63.19075746461749,14.659200310707092,362.6000061035156,6910.14013671875,144.0,8.13599967956543,36.0,839.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:20:55,183.74,0.0,27.8,283.0,0.0,69.0,22.0,150.0,130.0,27.1,22.1,33.0,28.0,61.0,0.0,363.0,63.190906243398786,14.659487307071686,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:55,63.19080180488527,14.659335426986217,362.6000061035156,6918.330078125,149.0,7.800000190734863,37.0,718.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:20:56,191.05,0.0,26.6,266.0,0.0,69.0,24.0,130.0,140.0,13.4,27.4,34.0,26.0,60.0,0.0,363.0,63.190958043560386,14.659577161073685,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:56,63.19085326977074,14.65945914387703,362.6000061035156,6926.5400390625,152.0,7.763000011444092,37.0,692.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:20:57,198.27,0.0,26.5,261.0,0.0,68.0,24.0,140.0,120.0,61.9,19.6,35.0,24.0,59.0,0.0,363.0,63.19101210683584,14.659656705334784,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:57,63.19090942852199,14.659550758078694,362.79998779296875,6934.41015625,156.0,7.763000011444092,38.0,698.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:20:58,206.13,0.0,28.3,250.0,0.0,66.0,26.0,140.0,130.0,21.9,24.3,30.0,23.0,53.0,0.0,363.0,63.19106097333133,14.659770196303723,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:58,63.1909694429487,14.659640863537788,363.20001220703125,6942.43017578125,158.0,7.577000141143799,38.0,721.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:20:59,214.24,0.0,28.3,221.0,0.0,68.0,27.0,150.0,140.0,20.8,21.6,23.0,22.0,45.0,0.0,363.0,63.19112283177674,14.659855691716077,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:20:59,63.19103247486055,14.659715881571174,363.3999938964844,6950.080078125,167.0,7.577000141143799,37.0,750.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:00,223.01,0.0,30.2,221.0,0.0,65.0,28.0,150.0,140.0,20.1,19.3,20.0,24.0,44.0,0.0,363.0,63.19117748178542,14.659981923177838,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:21:00,63.19109148345888,14.659797186031938,363.3999938964844,6958.27001953125,169.0,7.577000141143799,37.0,749.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:01,230.82,0.0,27.9,212.0,0.0,65.0,29.0,120.0,150.0,15.6,26.0,19.0,25.0,44.0,0.0,363.0,63.191230120137334,14.660084852948785,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:21:01,63.19114395417273,14.659881591796875,363.3999938964844,6965.43994140625,171.0,8.229999542236328,37.0,876.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:02,239.55,0.0,32.9,204.0,0.0,66.0,30.0,160.0,130.0,18.4,21.3,17.0,25.0,42.0,0.0,362.0,63.19128091447055,14.660217789933084,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:21:02,63.19119474850595,14.659985778853297,363.3999938964844,6973.18994140625,172.0,8.229999542236328,36.0,858.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:03,246.62,0.0,29.6,197.0,0.0,50.0,32.0,130.0,140.0,12.5,25.0,15.0,25.0,40.0,0.0,363.0,63.19131737574935,14.66033329255879,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:21:03,63.19124160334468,14.660110417753458,363.3999938964844,6981.14990234375,171.0,7.735000133514404,33.0,692.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:04,253.42,0.0,27.7,180.0,0.0,50.0,32.0,130.0,120.0,12.5,15.0,15.0,24.0,39.0,0.0,363.0,63.19136238656938,14.660424990579486,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:21:04,63.191289296373725,14.66022684238851,363.3999938964844,6989.1201171875,172.0,7.735000133514404,33.0,694.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:05,260.71,0.0,27.5,160.0,0.0,64.0,33.0,140.0,140.0,16.8,29.8,14.0,21.0,35.0,0.0,363.0,63.19140739738941,14.660530518740416,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:21:05,63.19133313372731,14.660343350842595,363.0,6996.83984375,171.0,7.735000133514404,33.0,668.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:06,268.05,0.0,27.2,134.0,0.0,40.0,34.0,150.0,130.0,18.0,17.5,11.0,17.0,28.0,0.0,363.0,63.19145131856203,14.660639818757772,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000.0,11.289999961853027,36.0,106.0,172.0,Active,Manual,2024-06-13 07:21:06,63.191379234194756,14.660451393574476,363.20001220703125,7004.330078125,171.0,7.828000068664551,34.0,666.0,1.6219999790191653,7.0,74.0,51.0,1477.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:07,275.24,0.0,27.5,134.0,0.0,49.0,34.0,150.0,130.0,18.0,19.0,9.0,17.0,26.0,0.0,363.0,63.191497419029474,14.660740401595833,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:07,63.19142449647188,14.66057033278048,363.20001220703125,7012.25,171.0,7.828000068664551,34.0,673.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:08,283.45,0.0,27.8,134.0,0.0,60.0,36.0,130.0,130.0,14.2,18.4,9.0,20.0,29.0,0.0,363.0,63.19155064411461,14.660853892564774,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:08,63.191470596939325,14.660679381340742,363.20001220703125,7019.4599609375,171.0,7.771999835968018,39.0,394.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:09,291.57,0.0,29.6,163.0,0.0,65.0,36.0,140.0,140.0,14.0,24.8,10.0,23.0,33.0,0.0,363.0,63.19160277955234,14.66096713207662,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:09,63.19151468575001,14.660786669701338,363.6000061035156,7026.68994140625,171.0,7.763000011444092,39.0,742.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:10,298.75,0.0,26.1,166.0,0.0,66.0,38.0,130.0,130.0,13.8,16.3,13.0,25.0,38.0,0.0,363.0,63.19166094996035,14.661029241979122,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:10,63.19156128913164,14.660907536745071,363.79998779296875,7034.6201171875,171.0,7.651000022888184,39.0,750.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:11,305.48,0.0,26.2,166.0,0.0,66.0,39.0,130.0,150.0,13.7,27.2,14.0,27.0,41.0,0.0,363.0,63.191714845597744,14.6610907651484,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:11,63.1916066352278,14.661004096269608,363.79998779296875,7041.919921875,170.0,7.53000020980835,36.0,701.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:12,313.11,0.0,26.9,166.0,0.0,65.0,40.0,130.0,130.0,20.8,25.1,11.0,27.0,38.0,0.0,363.0,63.19177620112896,14.661158910021186,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:12,63.19165491499007,14.661077270284295,363.79998779296875,7048.43017578125,171.0,7.2779998779296875,36.0,663.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:13,320.58,0.0,25.8,168.0,0.0,63.0,41.0,110.0,160.0,14.2,29.6,10.0,24.0,34.0,0.0,363.0,63.19183395244181,14.661235017701983,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:13,63.191713923588395,14.661157485097647,363.79998779296875,7055.7998046875,171.0,7.175000190734863,34.0,614.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:14,328.23,0.0,26.2,168.0,0.0,65.0,42.0,130.0,130.0,15.2,16.4,12.0,22.0,34.0,0.0,362.0,63.19189589470625,14.66130123473704,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:14,63.191774524748325,14.661221355199814,363.79998779296875,7063.4501953125,171.0,7.175000190734863,32.0,611.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:15,335.82,0.0,27.2,168.0,0.0,66.0,43.0,110.0,140.0,11.3,18.5,15.0,22.0,37.0,0.0,362.0,63.191957753151655,14.661365104839206,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:15,63.19183428771794,14.661290338262916,363.79998779296875,7071.0400390625,171.0,7.175000190734863,32.0,610.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:16,341.93,0.0,27.4,168.0,0.0,68.0,44.0,110.0,130.0,13.5,16.3,15.0,24.0,39.0,0.0,363.0,63.19200477562845,14.66142838820815,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:16,63.191895643249154,14.661345910280943,363.79998779296875,7078.43017578125,171.0,7.436999797821045,32.0,668.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:17,349.75,0.0,26.2,171.0,0.0,65.0,45.0,120.0,150.0,9.9,31.8,15.0,24.0,39.0,0.0,363.0,63.1920678075403,14.66149720363319,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:17,63.19195490330458,14.66140148229897,364.0,7085.509765625,172.0,7.436999797821045,32.0,693.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:18,356.89,0.0,25.2,172.0,0.0,64.0,46.0,150.0,160.0,28.4,21.2,15.0,24.0,39.0,0.0,363.0,63.192126816138625,14.661553278565409,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:18,63.1920157559216,14.661446074023843,364.0,7092.39990234375,173.0,7.566999912261963,32.0,721.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:19,363.95,0.0,25.2,171.0,0.0,65.0,48.0,110.0,130.0,10.2,23.8,16.0,25.0,41.0,0.0,363.0,63.19218616001308,14.661603402346373,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:19,63.192073591053486,14.661495611071587,364.0,7099.56005859375,173.0,7.482999801635742,32.0,693.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:20,370.23,0.0,26.5,172.0,0.0,65.0,48.0,120.0,140.0,14.0,31.1,18.0,25.0,43.0,0.0,363.0,63.192226476967335,14.661690993234515,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:20,63.1921296659857,14.661550093442202,364.0,7106.009765625,173.0,7.482999801635742,32.0,647.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:21,377.68,0.0,25.0,172.0,0.0,64.0,50.0,130.0,120.0,18.4,15.0,19.0,22.0,41.0,0.0,363.0,63.19227936677635,14.661782523617148,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:21,63.19218942895532,14.661616059020162,364.0,7113.5,173.0,7.408999919891357,32.0,622.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:22,384.29,0.0,25.8,172.0,0.0,64.0,51.0,150.0,140.0,27.8,18.0,20.0,20.0,40.0,0.0,363.0,63.19233125075698,14.66184664517641,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:22,63.19224273785949,14.66169266961515,364.0,7120.5,174.0,7.315000057220459,32.0,607.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2161,2024-06-13 07:21:23,391.95,0.0,24.6,171.0,0.0,67.0,52.0,110.0,120.0,11.0,16.7,21.0,20.0,41.0,0.0,363.0,63.19237927906215,14.661956112831833,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000.0,7.828000068664551,49.0,179.0,186.0,Active,Manual,2024-06-13 07:21:23,63.19229596294463,14.661775482818484,364.0,7127.64013671875,172.0,7.315000057220459,32.0,605.0,4.6570000648498535,34.0,68.0,556.0,942.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
