sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,RowColor,Lap,Gear
2113,2024-06-04 14:42:43,897.55,0.0,6.9,50.0,183.0,49.0,172.0,270.0,310.0,19.2,28.0,19.0,24.0,43.0,0.0,379.0,63.19175340235233,14.668136341497302,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:43,382.3999938964844,14813.6103515625,184.0,1.7079999446868896,50.0,504.0,63.19182012230158,14.668197948485613,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,2.0V
2113,2024-06-04 14:42:44,899.14,0.0,5.1,43.0,184.0,49.0,172.0,270.0,320.0,19.2,29.0,19.0,26.0,45.0,0.0,379.0,63.19174091331661,14.668120834976436,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:44,382.79998779296875,14816.490234375,183.0,1.7079999446868896,50.0,503.0,63.19180562160909,14.668177161365747,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,2.0V
2113,2024-06-04 14:42:45,900.68,0.0,4.4,43.0,183.0,49.0,173.0,290.0,320.0,21.0,29.0,20.0,29.0,49.0,0.0,379.0,63.19172875955701,14.66810591518879,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:45,383.0,14818.5400390625,184.0,1.7259999513626099,50.0,506.0,63.191789695993066,14.668152602389455,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,2.0V
2113,2024-06-04 14:42:46,902.19,0.0,4.8,43.0,184.0,49.0,174.0,340.0,380.0,23.6,37.9,21.0,32.0,53.0,0.0,379.0,63.191716354340315,14.668093845248222,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:46,383.20001220703125,14820.76953125,183.0,1.902999997138977,50.0,410.0,63.19177125580609,14.668132904917002,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,2.0V
2113,2024-06-04 14:42:47,903.77,0.0,4.7,44.0,184.0,47.0,175.0,320.0,390.0,21.5,40.0,22.0,34.0,56.0,0.0,379.0,63.19170277565718,14.668085547164084,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:47,383.6000061035156,14823.2900390625,184.0,2.015000104904175,50.0,367.0,63.19175214506686,14.668113710358739,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,2.0V
2113,2024-06-04 14:42:48,905.01,0.0,4.7,46.0,184.0,49.0,176.0,320.0,390.0,24.0,44.7,24.0,35.0,59.0,0.0,380.0,63.19169162772596,14.668085547164084,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:48,383.79998779296875,14824.8896484375,184.0,2.0810000896453857,49.0,287.0,63.19173387251794,14.66809376142919,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,2.0V
2113,2024-06-04 14:42:49,906.33,0.0,4.7,48.0,184.0,49.0,176.0,320.0,360.0,24.0,41.3,27.0,34.0,61.0,0.0,381.0,63.19167980924249,14.668085547164084,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:49,384.0,14826.1396484375,184.0,2.0810000896453857,48.0,284.0,63.19172381423414,14.668087475001812,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,2.0V
2113,2024-06-04 14:42:50,908.08,0.0,5.1,52.0,184.0,50.0,177.0,410.0,360.0,31.4,41.3,28.0,33.0,61.0,0.0,381.0,63.191664051264524,14.668087977916002,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:50,384.0,14827.4404296875,185.0,1.902999997138977,48.0,272.0,63.19171065464616,14.66807959601283,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:42:51,909.75,0.0,5.1,52.0,184.0,48.0,178.0,380.0,370.0,33.6,39.0,29.0,34.0,63.0,0.0,381.0,63.19164904765785,14.668088564649224,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:51,384.0,14829.0595703125,183.0,1.7170000076293945,48.0,281.0,63.19169891998172,14.668072136119008,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:42:52,911.4,0.0,5.0,53.0,184.0,47.0,179.0,470.0,390.0,32.2,41.3,30.0,35.0,65.0,0.0,381.0,63.191634211689234,14.66808931902051,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:52,384.20001220703125,14829.9501953125,184.0,1.7170000076293945,48.0,285.0,63.19168743677437,14.668066017329693,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:42:53,912.99,0.0,4.0,53.0,183.0,46.0,180.0,460.0,420.0,37.5,46.1,31.0,38.0,69.0,0.0,381.0,63.19161996245384,14.668092168867588,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:53,384.6000061035156,14830.6103515625,184.0,1.7450000047683716,48.0,287.0,63.19167855195701,14.668065011501312,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:42:54,914.96,0.0,5.0,54.0,184.0,48.0,180.0,460.0,420.0,37.5,52.0,30.0,39.0,69.0,0.0,381.0,63.19160236045718,14.668092923238872,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:54,384.79998779296875,14832.4404296875,183.0,1.7450000047683716,48.0,289.0,63.191662626340985,14.668066184967756,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:42:55,916.71,0.0,3.3,49.0,184.0,49.0,181.0,480.0,420.0,40.7,52.0,26.0,39.0,65.0,0.0,382.0,63.19158668629825,14.668092923238872,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:55,385.20001220703125,14834.41015625,184.0,1.7359999418258667,48.0,289.0,63.191648963838816,14.668064760044217,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:42:56,918.7,0.0,6.6,49.0,184.0,48.0,182.0,250.0,390.0,17.1,44.6,23.0,38.0,61.0,0.0,382.0,63.19156900048256,14.668092923238872,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:56,385.6000061035156,14835.6904296875,183.0,1.7640000581741333,48.0,290.0,63.19163748063147,14.668063670396805,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:42:57,920.69,0.0,5.0,48.0,185.0,48.0,183.0,320.0,380.0,22.0,45.9,22.0,37.0,59.0,0.0,382.0,63.19155131466687,14.668086552992463,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:57,386.0,14836.990234375,184.0,1.753999948501587,48.0,290.0,63.19162365049124,14.668061239644885,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:42:58,922.37,0.0,5.0,48.0,185.0,50.0,184.0,370.0,370.0,26.0,43.9,23.0,35.0,58.0,0.0,382.0,63.19153631106019,14.668081859126689,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:58,386.3999938964844,14837.9404296875,184.0,1.6799999475479126,46.0,272.0,63.191609904170036,14.66805512085557,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:42:59,923.92,0.0,4.5,42.0,185.0,48.0,185.0,340.0,340.0,28.1,41.1,23.0,33.0,56.0,0.0,383.0,63.19152248091996,14.668078674003482,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:42:59,386.79998779296875,14840.150390625,185.0,1.5679999589920044,46.0,267.0,63.19159355945885,14.668055456131697,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:00,925.28,0.0,3.0,26.0,185.0,48.0,186.0,340.0,390.0,28.1,36.8,22.0,31.0,53.0,0.0,383.0,63.19151024334133,14.668078171089292,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:00,387.0,14842.2802734375,185.0,1.4839999675750732,46.0,270.0,63.19157822057605,14.668046990409493,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,2.0H
2113,2024-06-04 14:43:01,926.4,0.0,3.0,25.0,185.0,48.0,186.0,380.0,390.0,25.7,36.8,22.0,29.0,51.0,0.0,383.0,63.19150018505752,14.66807808727026,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:01,387.3999938964844,14843.740234375,185.0,1.4839999675750732,47.0,273.0,63.19156765937805,14.66803953051567,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,2.0H
2113,2024-06-04 14:43:02,927.45,0.0,2.8,25.0,185.0,65.0,188.0,240.0,270.0,16.1,26.8,24.0,28.0,52.0,0.0,383.0,63.19149079732597,14.668075824156404,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:02,387.6000061035156,14845.3603515625,185.0,1.5490000247955322,47.0,279.0,63.1915532425046,14.668035004287958,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,2.0H
2113,2024-06-04 14:43:03,928.87,0.0,2.8,25.0,185.0,52.0,188.0,260.0,290.0,23.3,31.3,26.0,27.0,53.0,0.0,383.0,63.19147855974734,14.668067693710327,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:03,387.79998779296875,14846.650390625,185.0,1.5579999685287476,46.0,281.0,63.191540418192744,14.668029136955738,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:04,930.93,0.0,3.7,33.0,185.0,52.0,189.0,300.0,290.0,29.6,31.3,28.0,25.0,53.0,0.0,383.0,63.19146213121712,14.668049085885286,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:04,387.79998779296875,14847.5595703125,185.0,1.5579999685287476,45.0,273.0,63.1915289349854,14.668031232431531,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:05,933.11,0.0,5.9,50.0,185.0,51.0,190.0,320.0,270.0,32.7,26.0,30.0,23.0,53.0,0.0,383.0,63.1914443615824,14.668030310422182,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:05,388.20001220703125,14849.740234375,185.0,1.5299999713897705,46.0,270.0,63.19151418283582,14.668031232431531,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:06,935.22,0.0,5.9,50.0,185.0,53.0,191.0,330.0,260.0,37.3,26.1,31.0,22.0,53.0,0.0,383.0,63.19142734631896,14.668011786416171,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:06,388.3999938964844,14850.8203125,185.0,1.5019999742507935,46.0,260.0,63.19150395691395,14.66802486218512,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:07,937.01,0.0,5.8,50.0,185.0,52.0,192.0,310.0,240.0,34.0,22.5,31.0,21.0,52.0,0.0,383.0,63.19141267798841,14.667997201904656,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:07,388.6000061035156,14851.7001953125,185.0,1.4930000305175781,46.0,263.0,63.191493060439825,14.668016899377108,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:08,938.8,0.0,5.4,45.0,186.0,52.0,193.0,300.0,240.0,33.0,21.7,30.0,20.0,50.0,0.0,383.0,63.19139809347689,14.667982030659914,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:08,389.0,14853.080078125,185.0,1.4930000305175781,46.0,264.0,63.191482834517956,14.668014217168093,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:09,940.31,0.0,4.9,40.0,185.0,52.0,194.0,300.0,240.0,33.0,22.6,29.0,20.0,49.0,0.0,383.0,63.191386526450515,14.667966356500983,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:09,389.20001220703125,14855.1103515625,185.0,1.4739999771118164,47.0,330.0,63.19146690890193,14.668010445311666,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:10,941.56,0.0,3.5,32.0,185.0,52.0,194.0,290.0,230.0,30.3,21.5,29.0,19.0,48.0,0.0,383.0,63.19137814454734,14.667949844151735,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:10,389.6000061035156,14856.8603515625,186.0,1.4559999704360962,46.0,352.0,63.19144679233432,14.667996279895306,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:11,942.85,0.0,4.1,32.0,186.0,53.0,195.0,310.0,230.0,34.8,21.5,29.0,17.0,46.0,0.0,383.0,63.19136925972998,14.66793299652636,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:11,389.79998779296875,14858.9404296875,185.0,1.4559999704360962,45.0,371.0,63.19142960943282,14.667979516088963,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:12,944.32,0.0,4.1,32.0,186.0,54.0,196.0,270.0,210.0,28.8,18.3,29.0,17.0,46.0,0.0,383.0,63.19135853089392,14.667916065081954,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:12,389.79998779296875,14860.9296875,186.0,1.4559999704360962,44.0,337.0,63.19141075015068,14.667962081730366,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:13,946.44,0.0,4.9,36.0,186.0,55.0,197.0,310.0,240.0,30.3,17.1,28.0,16.0,44.0,0.0,383.0,63.191342018544674,14.66789485886693,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:13,390.0,14863.0703125,186.0,1.4739999771118164,44.0,336.0,63.19139247760177,14.667947413399816,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:14,949.71,0.0,8.5,56.0,186.0,56.0,198.0,280.0,210.0,29.6,17.3,26.0,16.0,42.0,0.0,383.0,63.19131678901613,14.66786116361618,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:14,390.20001220703125,14865.23046875,186.0,1.4839999675750732,46.0,342.0,63.19137588143349,14.667937271296978,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:15,953.11,0.0,10.4,56.0,186.0,62.0,199.0,270.0,230.0,24.5,20.0,23.0,15.0,38.0,0.0,383.0,63.1912923976779,14.66782059520483,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:15,390.3999938964844,14867.0703125,186.0,1.4930000305175781,52.0,376.0,63.19135995581746,14.667924866080284,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:16,955.98,0.0,10.4,56.0,186.0,62.0,200.0,190.0,190.0,13.4,10.3,19.0,13.0,32.0,0.0,384.0,63.19127555005253,14.667777009308338,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:16,390.6000061035156,14869.830078125,186.0,1.4930000305175781,51.0,368.0,63.19133900105953,14.667907012626529,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:17,958.79,0.0,9.4,44.0,187.0,45.0,201.0,240.0,190.0,17.9,13.3,17.0,11.0,28.0,0.0,385.0,63.191264905035496,14.667726382613182,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:17,390.79998779296875,14872.240234375,186.0,1.5019999742507935,50.0,366.0,63.19131821393967,14.667880609631538,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:18,961.75,0.0,9.1,44.0,186.0,49.0,202.0,120.0,190.0,6.5,13.3,16.0,11.0,27.0,0.0,386.0,63.19126079790294,14.667668044567108,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:18,391.0,14875.009765625,186.0,1.5399999618530273,50.0,367.0,63.19130019284785,14.66784255579114,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:19,964.71,0.0,9.1,44.0,186.0,50.0,202.0,230.0,180.0,18.9,12.8,16.0,13.0,29.0,0.0,386.0,63.1912596244365,14.66760903596878,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:19,391.0,14878.4697265625,186.0,1.6139999628067017,35.0,282.0,63.19128569215536,14.667786648496985,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:20,967.76,0.0,9.1,49.0,187.0,51.0,204.0,230.0,200.0,18.9,16.0,17.0,15.0,32.0,0.0,386.0,63.19125836715102,14.667548183351755,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:20,391.20001220703125,14881.830078125,186.0,1.8660000562667847,36.0,304.0,63.19128124974668,14.667722526937723,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
2113,2024-06-04 14:43:21,970.35,0.0,9.1,54.0,186.0,70.0,204.0,210.0,170.0,15.4,11.0,20.0,18.0,38.0,0.0,386.0,63.191256020218134,14.667496886104344,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000.0,6.876999855041504,57.0,167.0,187.0,Active,Manual,2024-06-04 14:43:21,391.20001220703125,14884.759765625,186.0,2.193000078201294,27.0,271.0,63.19127529859543,14.667668715119362,3.1659998893737793,33.0,91.0,322.0,618.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,FFFFFF,1,3.0
