sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = BIA24-22WR,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2478,19/09/2024 08:29,203.23,0,17.5,131,0,56,44,220,220,21.3,21.8,22,23,45,0,368,63.19136943,14.66037747,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:16:03.000Z,838.876,1000,5.393000126,32,111,153,Active,Manual,19/09/2024 08:29,363.2000122,15825.75,144,5.09499979,30,378,63.19131226,14.66026791,1.192000031,14,126,75,539,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:29,208.78,0,19,146,0,56,45,220,250,21.3,28.6,23,23,46,0,368,63.19140304,14.66045936,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:16:03.000Z,838.876,1000,5.393000126,32,111,153,Active,Manual,19/09/2024 08:29,363.2000122,15831.12012,145,5.140999794,30,381,63.19134034,14.66034687,1.192000031,14,126,75,539,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:29,214.37,0,19.2,147,0,56,46,250,150,26,17.6,23,23,46,0,368,63.19144503,14.66052038,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:16:03.000Z,838.876,1000,5.393000126,32,111,153,Active,Manual,19/09/2024 08:29,363.2000122,15836.08984,145,5.374000072,30,414,63.19137278,14.66042323,1.192000031,14,126,75,539,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:29,219.95,0,19.1,147,0,59,47,240,230,22.7,27.1,23,24,47,0,368,63.19147688,14.66060637,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:16:03.000Z,838.876,1000,5.393000126,32,111,153,Active,Manual,19/09/2024 08:29,363.2000122,15841.2998,145,5.383999825,30,426,63.19140262,14.66049783,1.192000031,14,126,75,539,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:29,225.62,0,19.1,147,0,59,48,230,200,24.8,21.3,23,24,47,0,370,63.19150966,14.66069313,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:16:03.000Z,838.876,1000,5.393000126,32,111,153,Active,Manual,19/09/2024 08:29,363.3999939,15846.48047,145,5.393000126,30,430,63.19143439,14.66056673,1.192000031,14,126,75,539,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:29,230.72,0,19.3,144,0,58,49,230,220,22.1,27.5,22,23,45,0,370,63.19153665,14.66077535,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:16:03.000Z,838.876,1000,5.393000126,32,111,153,Active,Manual,19/09/2024 08:29,363.3999939,15851.44043,146,5.393000126,30,428,63.19146314,14.66064736,1.192000031,14,126,75,539,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:29,236.08,0,19.3,144,0,59,50,220,190,21.6,20.1,22,23,45,0,370,63.19157135,14.66084937,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:16:03.000Z,838.876,1000,5.393000126,32,111,153,Active,Manual,19/09/2024 08:29,363.3999939,15856.58008,146,5.393000126,29,404,63.19149549,14.66072029,1.192000031,14,126,75,539,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:29,240.92,0,19,143,0,63,51,210,200,20.7,21.3,23,22,45,0,370,63.19160605,14.6609077,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:16:03.000Z,838.876,1000,5.393000126,32,111,153,Active,Manual,19/09/2024 08:29,363.3999939,15861.70996,147,5.374000072,29,406,63.19152625,14.66080092,1.192000031,14,126,75,539,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:29,246.42,0,18.2,142,0,64,52,200,190,19.9,17.8,24,22,46,0,370,63.1916441,14.66097794,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:16:03.000Z,838.876,1000,5.393000126,32,111,153,Active,Manual,19/09/2024 08:29,363.3999939,15866.98047,147,5.374000072,31,424,63.19156121,14.6608694,1.192000031,14,126,75,539,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:29,251.86,0,17.8,142,0,62,53,230,200,22.8,21.6,25,23,48,0,370,63.19168501,14.6610372,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:16:03.000Z,838.876,1000,5.393000126,32,111,153,Active,Manual,19/09/2024 08:29,363.6000061,15872.28027,148,5.374000072,39,528,63.19159205,14.6609279,1.192000031,14,126,75,539,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
