sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Kolumn1,Unnamed: 40,Unnamed: 41,Unnamed: 42,RowColor,Lap,Gear,Gear2
2107,04/06/2024 13:40,1011.74,0,13,47,189,49,211,160,120,10.3,7.4,13,9,22,0,385,63.19107011,14.66575982,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.6000061,6404.890137,190,3.927999973,32,323,63.19109475,14.66583325,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.6246787,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1016.58,0,13.3,47,189,59,212,170,120,13.8,10,14,9,23,0,384,63.19104748,14.66567734,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.6000061,6409.850098,189,3.95600009,32,336,63.19107723,14.66574247,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.6401028,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1021.35,0,13.5,47,188,0,213,200,130,17.7,10.2,13,8,21,0,384,63.19102376,14.66559813,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.6000061,6414.470215,189,3.96600008,32,350,63.19105712,14.66565521,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.655527,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1026.38,0,13.6,39,188,0,213,200,130,17.7,10.2,11,6,17,0,384,63.19099836,14.66551524,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.6000061,6419.259766,188,3.983999968,32,367,63.19103667,14.66557081,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.6735219,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1031.67,0,13.6,30,188,28,214,140,0,8.6,0,9,4,13,0,384,63.19097372,14.66542513,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.6000061,6424.350098,188,3.993999958,32,350,63.1910132,14.6654921,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.6915167,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1036.85,0,13.8,23,188,28,214,140,0,8.6,0,7,3,10,0,384,63.19095067,14.66533528,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.7999878,6429.529785,188,4.031000137,32,372,63.19098855,14.66540636,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.7095116,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1041.99,0,14.2,23,189,27,214,110,0,6.6,0,7,2,9,0,384,63.19092837,14.66524551,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.7999878,6434.640137,188,4.078000069,32,383,63.19095695,14.66533368,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.7275064,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1047.29,0,14.3,23,188,0,214,120,0,7.9,0,7,2,9,0,384,63.19090683,14.66515129,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.6000061,6439.779785,188,4.114999771,32,387,63.19092804,14.66525347,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.7455013,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1053.35,0,15.4,26,188,0,215,120,0,9,0,7,3,10,0,384,63.19088227,14.66504334,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.6000061,6445.310059,189,4.132999897,32,395,63.19089602,14.66517108,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.7660668,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1063.11,0,18.2,33,187,0,215,120,0,9,0,7,4,11,0,384,63.1908505,14.66486254,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.6000061,6450.160156,188,4.160999775,32,398,63.19087137,14.66507896,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.7840617,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1072.6,0,21.1,42,187,0,216,0,110,0,10.1,7,6,13,0,384,63.1908505,14.66467872,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.6000061,6456.390137,188,4.198999882,32,406,63.19084128,14.66496941,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.8046272,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1078.78,0,20.7,42,187,0,216,150,110,11.1,10.1,7,6,13,0,384,63.1908505,14.6645571,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.3999939,6462.390137,187,4.208000183,32,405,63.19081287,14.66485918,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.8251928,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1085.3,0,21.1,42,186,0,216,150,0,11.1,0,7,5,12,0,384,63.19086375,14.66444244,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.3999939,6468.930176,187,4.272999763,32,433,63.1907915,14.66474041,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.8457584,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1091.67,0,22.2,37,186,0,216,110,0,7.7,0,6,4,10,0,384,63.19090641,14.66436733,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000,6.829999924,58,177,192,Active,Manual,04/06/2024 13:40,391.2000122,6476.060059,187,4.320000172,32,395,63.19078471,14.66458912,3.836999893,36,69,395,636,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.8637532,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1098.25,0,23.6,24,186,0,217,130,0,8.4,0,4,2,6,0,385,63.19096408,14.66434177,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,391.2000122,6483.339844,186,4.982999802,38,447,63.19081019,14.66444269,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.9048843,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1105.45,0,24.5,12,186,0,217,130,0,8.4,0,2,1,3,0,385,63.19102862,14.66434177,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,391,6489.490234,186,5.336999893,43,463,63.19085469,14.66434705,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.9254499,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1112.69,0,24.6,0,187,0,217,0,0,0,0,0,0,0,0,384,63.19109375,14.66434177,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,390.7999878,6496.080078,186,5.336999893,43,458,63.19090918,14.66430179,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.9460154,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1120.55,0,26.8,0,186,0,217,0,0,0,0,0,0,0,0,384,63.19116281,14.66436247,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,390.7999878,6503.490234,186,5.05700016,41,474,63.1909738,14.66428997,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.966581,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1128.91,0,29.1,0,186,0,217,0,0,0,0,0,0,0,0,384,63.19123616,14.66439935,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,390.2000122,6511.330078,187,5.05700016,40,474,63.19104228,14.66430539,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,178.9897172,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1137.58,0,29.7,0,187,0,217,0,0,0,0,0,0,0,0,384,63.19131067,14.66444805,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,389.6000061,6520.580078,186,6.363999844,40,604,63.19111747,14.66434127,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.0128535,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1146.47,0,31.2,0,187,0,217,0,0,0,0,0,0,0,0,384,63.19138477,14.6645141,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,389.2000122,6528.359863,187,7.045000076,0,0,63.1911836,14.66438754,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.0385604,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1156.19,0,34.1,0,186,0,217,0,0,0,0,0,0,0,0,384,63.19146498,14.66459147,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,388.6000061,6536.509766,187,7.678999901,0,0,63.19125183,14.66441905,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.0616967,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1165.01,0,34.1,0,184,0,217,0,0,0,0,0,0,0,0,384,63.19153329,14.66467889,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,388.2000122,6544.930176,187,7.902999878,0,0,63.1913307,14.66445895,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.0848329,,,,FFFFFF,1,3,3
2107,04/06/2024 13:40,1173.41,0,33.4,0,183,0,217,0,0,0,0,0,0,0,0,384,63.19159289,14.66478182,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,386.7999878,6555.779785,185,7.902999878,0,0,63.19141746,14.66452114,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.1079692,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1182.64,0,33.2,0,182,0,217,0,0,0,0,0,0,0,0,383,63.19165994,14.66488986,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,386.2000122,6565.060059,185,8.145999908,0,0,63.19149398,14.66459599,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.1362468,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1191.91,0,32.9,0,182,0,217,0,0,0,0,0,0,0,0,382,63.1917275,14.66499816,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,384.3999939,6574.370117,183,9.171999931,0,0,63.19156623,14.6646799,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.1670951,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1201.98,0,34.9,0,180,0,217,0,0,0,0,0,0,0,0,382,63.19179456,14.66513235,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,381.7999878,6583.660156,182,9.190999985,0,0,63.19163891,14.6647788,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.2030848,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1213.01,0,38.3,0,177,0,217,0,0,0,0,0,0,0,0,381,63.19186237,14.6652927,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,381.2000122,6592.890137,182,9.190999985,0,0,63.19170646,14.66488819,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.2390746,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1223.73,0,39.2,0,174,0,217,0,0,0,0,0,0,0,0,380,63.19192456,14.66545589,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,381,6602.620117,180,9.199999809,0,0,63.19177427,14.6650135,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.2750643,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1235.22,0,40.5,0,170,0,217,0,0,0,0,0,0,0,0,380,63.19199002,14.66563334,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,380.6000061,6612.450195,178,9.208999634,0,0,63.191842,14.66514735,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.3161954,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1246.43,0,41,14,170,0,217,0,0,0,0,1,1,2,0,380,63.19201534,14.66583383,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,380.3999939,6623.220215,173,9.44299984,0,0,63.1919135,14.6652989,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.3650386,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1256.09,0,39,26,167,0,217,0,0,0,0,2,2,4,0,380,63.19201592,14.66602586,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,380.3999939,6634.490234,171,9.583000183,0,0,63.19197854,14.66546771,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.4267352,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1265.62,0,35.3,31,167,0,218,110,0,7,0,3,3,6,0,379,63.19201852,14.66621563,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,379.3999939,6646.200195,170,9.993000031,0,0,63.19203721,14.6656491,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.4910026,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1274.75,0,32.5,32,169,0,218,110,110,7,6.5,3,3,6,0,379,63.19201852,14.66639768,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,378.7999878,6656.910156,167,10.65600014,0,0,63.19207896,14.66584942,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.5604113,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1283.85,0,31.1,35,172,0,218,0,110,0,6.5,2,4,6,0,379,63.19202087,14.66657873,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,376.3999939,6667.870117,167,10.77700043,0,0,63.19210511,14.66605629,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.6375321,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1295.3,0,29.6,32,176,0,218,0,0,0,0,3,4,7,0,379,63.19207795,14.66674821,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,375.7999878,6678.810059,169,10.86999989,0,0,63.19210905,14.66627112,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.714653,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1304.84,0,25.8,31,176,0,218,0,110,0,8.7,4,5,9,0,380,63.19214534,14.6668659,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,374.7999878,6688.839844,172,10.86999989,0,0,63.19210234,14.66646759,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.7892031,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1310.59,0,19.5,29,176,0,218,0,110,0,8.7,5,4,9,0,380,63.19218532,14.66691853,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,374.6000061,6698.049805,175,10.86999989,30,890,63.19209471,14.66665543,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.8534704,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1314.87,0,18.8,23,177,0,219,120,0,7.6,0,4,3,7,0,380,63.19221868,14.66691853,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,374.6000061,6705.410156,176,10.54399967,31,723,63.1921062,14.66679742,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.9100257,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1320.69,0,19.4,23,178,0,219,120,0,7.6,0,4,3,7,0,380,63.19226922,14.66691853,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,375.2000122,6711.830078,177,10.11400032,32,606,63.19213595,14.666927,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,179.9640103,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1328.06,0,19,23,178,0,219,0,0,0,0,4,3,7,0,380,63.19227191,14.66681728,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,375.7999878,6717.509766,177,2.565999985,35,4,63.19218717,14.66697746,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,180.0154242,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1336.73,0,24.3,36,178,0,219,0,0,0,0,5,4,9,0,380,63.19227191,14.66664721,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,376.2000122,6722.970215,178,2.565999985,36,2,63.19223578,14.66693656,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,180.066838,,,,FFFFFF,1,0,0
2107,04/06/2024 13:40,1344.18,0,27.6,36,177,27,220,110,0,7,0,6,4,10,0,380,63.19227191,14.66650061,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,376.6000061,6728.220215,178,5.123000145,41,139,63.19226369,14.66684176,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,180.1156812,,,,FFFFFF,1,4,4
2107,04/06/2024 13:40,1351.54,0,27.8,36,177,0,220,110,0,7.8,0,5,4,9,0,379,63.19227191,14.66635577,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,376.7999878,6735.680176,178,5.448999882,42,153,63.19227417,14.66670136,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,180.1645244,,,,FFFFFF,1,4,4
2107,04/06/2024 13:40,1359.1,0,26.2,35,177,0,220,110,0,7.8,0,4,4,8,0,378,63.19227191,14.666208,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,376.7999878,6744.350098,178,5.961999893,43,266,63.19227082,14.6665333,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,180.2133676,,,,FFFFFF,1,4,4
2107,04/06/2024 13:40,1366.52,0,25.6,21,178,0,220,0,0,0,0,3,2,5,0,377,63.19227467,14.66606132,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,376.7999878,6752.560059,177,6.392000198,43,295,63.19226646,14.66636516,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,180.2622108,,,,FFFFFF,1,4,4
2107,04/06/2024 13:40,1375.13,0,27.4,14,178,0,220,0,0,0,0,2,1,3,0,377,63.19228079,14.66589024,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,376.3999939,6760.660156,177,7.59499979,43,409,63.19225959,14.66620666,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,180.311054,,,,FFFFFF,1,4,4
2107,04/06/2024 13:40,1384.23,0,28.4,5,178,0,220,0,0,0,0,1,0,1,0,376,63.19228582,14.66570936,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,376.2000122,6769.100098,178,7.725999832,43,419,63.19225238,14.66604237,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,180.3624679,,,,FFFFFF,1,4,4
2107,04/06/2024 13:40,1393.89,0,29.4,0,178,0,220,0,0,0,0,0,0,0,0,376,63.19230166,14.66552152,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,376,6777.990234,178,7.967999935,43,427,63.19224902,14.66586392,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,180.4061697,,,,FFFFFF,1,4,4
2107,04/06/2024 13:40,1402.11,0,30.7,0,178,0,220,0,0,0,0,0,0,0,0,374,63.1923175,14.66536176,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:40,375.6000061,6787.430176,178,8.173999786,43,441,63.19225372,14.66567885,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,180.4524422,,,,FFFFFF,1,4,4
2107,04/06/2024 13:41,1411.66,0,32.6,0,178,0,220,0,0,0,0,0,0,0,0,374,63.19234701,14.66518465,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:40:24.000Z,206.327,1000,10.86999989,42,172,189,Active,Manual,04/06/2024 13:41,375,6795.930176,178,8.192000389,43,427,63.19226654,14.66551096,4.847000122,22,65,255,890,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,180.4987147,,,,FFFFFF,1,4,4
