sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2167,14/06/2024 08:25,589.19,0,23.5,195,0,44,72,150,130,50.6,16.3,38,14,52,0,367,63.19082486,14.65927013,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19075973,14.65925488,363.7999878,17278.18945,136,7.063000202,42,718,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,595.91,0,23.4,195,0,44,72,180,130,48.7,16.3,40,13,53,0,367,63.19086702,14.65936619,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19079971,14.65934423,364,17285.25977,144,6.782999992,42,633,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,601.41,0,23.4,195,0,41,73,130,160,61.3,19.6,38,12,50,0,367,63.19090172,14.65944448,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19084606,14.65944129,363.7999878,17291.55078,148,6.793000221,43,639,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,608.09,0,23.1,158,0,43,74,110,110,45.8,9.8,31,10,41,0,367,63.19094631,14.65953358,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19088822,14.6595148,364,17298.86914,151,6.540999889,43,602,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,614.56,0,23.1,128,0,43,74,110,110,45.8,9.8,23,10,33,0,367,63.19099476,14.65960507,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19093374,14.65957632,364.2000122,17304.60938,150,5.300000191,43,492,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,621.64,0,23.1,128,0,41,75,190,140,23.7,11.5,19,11,30,0,367,63.19103725,14.6597101,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.1909878,14.65965738,364.2000122,17310.83008,151,5.300000191,43,503,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,627.91,0,23.3,128,0,41,76,150,130,19.7,15.3,21,12,33,0,367,63.19108319,14.65978277,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19104463,14.65973558,364,17318.28906,153,5.31799984,42,518,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,634.46,0,22.7,141,0,41,76,150,140,19.7,16.7,26,13,39,0,367,63.19113079,14.6598598,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.1910935,14.65979937,364.3999939,17325.69922,154,5.40199995,42,532,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,640.37,0,22.7,141,0,40,77,110,140,43.5,16.7,28,12,40,0,367,63.19116709,14.6599458,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19114429,14.65987363,364.3999939,17331.73047,154,6.914000034,42,711,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,646.43,0,22.3,148,0,42,78,110,140,33,14.4,27,11,38,0,367,63.19120782,14.6600261,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19118553,14.65996315,364.3999939,17338.5,155,6.914000034,41,719,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
