sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = BIA24-4NR,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2132,08/06/2024 14:27,117.59,0,17.7,100,0,66,25,210,160,15.8,11,16,18,34,0,365,63.19086241,14.65942277,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363,17942.78906,132,5.625999928,31,407,63.19084623,14.6593273,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,123.23,0,17.1,100,0,64,26,200,220,13.3,18.5,16,18,34,0,365,63.19089937,14.65949963,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.2000122,17947.78906,132,5.458000183,31,405,63.1908764,14.6594024,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,128.13,0,18.3,97,0,64,27,210,150,13.7,12.4,15,18,33,0,365,63.19093122,14.65956727,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.2000122,17952.88086,134,5.458000183,31,407,63.19090666,14.65947021,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,133.1,0,18.7,97,0,61,28,180,200,12.2,17.9,14,17,31,0,366,63.19096416,14.65963424,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.2000122,17957.51953,134,5.374000072,31,396,63.19094304,14.65953425,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,138.3,0,18.7,94,0,62,29,170,160,11.3,11.1,14,15,29,0,367,63.19100096,14.65969828,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.3999939,17962.5,135,5.346000195,31,397,63.19097799,14.65959376,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,145.21,0,18.7,94,0,65,30,190,170,14.8,13,15,14,29,0,367,63.19105343,14.65977187,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.3999939,17967.40039,136,5.271999836,31,345,63.19101487,14.65965059,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,150.62,0,19.4,94,0,64,31,200,140,13.1,9.5,15,14,29,0,367,63.19108939,14.65984454,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.3999939,17972.43945,139,5.206999779,42,455,63.19105293,14.65971102,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,155.96,0,20.8,97,0,59,32,190,170,13.6,12.2,15,13,28,0,367,63.19112736,14.65990975,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.3999939,17977.55078,139,5.151000023,45,488,63.19109241,14.65977363,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,161.42,0,20.1,97,0,64,33,180,150,14.8,8.4,15,14,29,0,367,63.19116457,14.65998083,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.6000061,17983.10938,140,5.123000145,47,550,63.19113272,14.65983775,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,167.24,0,20.8,97,0,59,34,180,200,13.7,16.8,14,14,28,0,367,63.19120137,14.66006348,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.6000061,17988.86914,142,5.123000145,41,499,63.19116608,14.65990422,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,172.33,0,21.2,96,0,54,35,180,220,14,14.4,14,13,27,0,367,63.19123507,14.66013221,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.6000061,17993.64063,142,5.159999847,41,523,63.19120229,14.65997622,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,176.65,0,21.2,88,0,58,36,140,120,9,8.9,13,12,25,0,366,63.19126071,14.66019667,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.6000061,17998.91016,143,5.178999901,40,509,63.19123892,14.66004839,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,180.97,0,18.7,75,0,35,37,160,130,14.8,10.6,13,11,24,0,365,63.19128485,14.66026423,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.6000061,18004.03906,144,5.178999901,37,482,63.19127731,14.66011788,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,185.92,0,18.4,71,0,35,38,180,130,13.1,10.6,12,10,22,0,364,63.19131847,14.66032919,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.6000061,18009.44922,144,5.178999901,35,457,63.19131235,14.66019734,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,190.47,0,18.7,71,0,31,38,130,0,8.6,0,12,10,22,0,363,63.19134244,14.66040261,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.6000061,18015.08008,145,5.169000149,35,458,63.19134646,14.66027118,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,196.16,0,18.7,71,0,31,38,130,0,8.3,0,12,11,23,0,363,63.19137613,14.66048811,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.7999878,18020.46094,145,5.169000149,35,463,63.19138041,14.66034687,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,201.41,0,17.8,71,0,56,40,170,200,12.1,15.1,12,12,24,0,362,63.19140606,14.66056899,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,363.7999878,18025.75,145,5.169000149,36,471,63.19141285,14.66042088,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:27,205.45,0,17.6,71,0,29,40,210,160,14.8,11.2,12,12,24,0,362,63.19142911,14.6606311,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:27,364,18031.06055,146,5.159999847,35,458,63.1914416,14.66049515,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,209.79,0,18.1,75,0,29,40,210,160,14.8,11.2,12,13,25,0,362,63.19145392,14.66069791,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,363.7999878,18036.06055,146,5.151000023,33,443,63.19147336,14.66056732,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,215.02,0,18.1,75,0,43,42,200,210,17,16.5,12,13,25,0,362,63.19148384,14.66077837,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,363.7999878,18041.19922,147,5.09499979,29,386,63.19150379,14.66064451,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,219.89,0,18,75,0,44,42,200,140,17,10.5,12,13,25,0,362,63.19151033,14.66085574,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,364,18046.2793,146,5.039000034,38,489,63.1915369,14.66072624,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,224.46,0,18,72,0,55,43,160,130,12.1,9,12,12,24,0,362,63.19153639,14.66092614,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,363.7999878,18051.7793,147,5.000999928,38,489,63.19156691,14.66081358,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,229.24,0,16.6,63,0,55,44,160,140,12.1,9.6,11,12,23,0,363,63.19156917,14.660988,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,363.7999878,18057.60938,147,5.000999928,39,501,63.19159574,14.66088591,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,234.01,0,17.2,63,0,41,44,150,140,10.8,9.9,11,11,22,0,364,63.1916058,14.66103737,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,363.7999878,18062.44922,147,5.000999928,35,456,63.19162725,14.6609502,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,239.11,0,16.9,63,0,29,45,120,140,7.8,9.9,10,11,21,0,364,63.19164285,14.66109755,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,363.7999878,18067.2207,147,5.011000156,38,486,63.19166279,14.66100393,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,244.91,0,16.9,63,0,43,46,120,140,7.8,10.1,10,11,21,0,364,63.19168727,14.66115799,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,363.7999878,18071.81055,147,5.011000156,37,475,63.19170102,14.66106017,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,249.78,0,17.1,63,0,43,46,170,110,11.2,6.4,11,11,22,0,366,63.19172415,14.66121046,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,364,18076.93945,147,4.97300005,37,468,63.19174024,14.66110527,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,254.58,0,18.3,76,0,46,47,110,110,7.4,6.4,12,13,25,0,366,63.19176271,14.66125337,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,364,18081.86914,147,4.945000172,35,437,63.19177587,14.66115145,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,260.2,0,17.7,86,0,59,48,190,190,12.1,15.9,14,15,29,0,366,63.19180621,14.66131062,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,364,18086.67969,147,4.93599987,28,355,63.19181367,14.66118699,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,265.45,0,18.3,86,0,63,49,180,140,16.7,12.7,15,16,31,0,366,63.19184904,14.66135463,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,364,18091.25,147,4.899000168,29,363,63.19185181,14.66122764,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,270.28,0,18.4,86,0,62,50,170,190,13.8,15.8,15,16,31,0,366,63.19188634,14.66140383,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,364,18096.05078,148,4.833000183,40,474,63.19189355,14.66126435,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,274.32,0,18.4,83,0,46,51,160,150,11.7,10.4,14,13,27,0,366,63.19191928,14.66143803,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,364,18100.91992,148,4.758999825,40,465,63.19193613,14.66130693,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,279.33,0,18.4,81,0,44,52,180,150,14.7,10.4,13,12,25,0,366,63.19195985,14.66148119,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,364.2000122,18106.08008,148,4.758999825,41,475,63.19198072,14.66134516,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,284.01,0,18,81,0,59,52,130,170,7.8,11.8,13,12,25,0,366,63.19199882,14.66151657,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,364,18111.55078,148,4.787000179,41,476,63.19202238,14.66139193,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,289.69,0,18.7,81,0,61,54,190,160,13.1,9.8,13,13,26,0,366,63.19204132,14.66157951,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,364,18116.60938,149,4.870999813,30,360,63.19206571,14.66143317,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2132,08/06/2024 14:28,296.74,0,18.7,82,0,62,54,150,190,9.8,14.7,14,14,28,0,367,63.19209999,14.66163257,,Running,2024-06-08T12:51:15.000Z,2024-06-08T14:17:13.000Z,674.547,1000,9.666999817,29,111,152,Active,Manual,08/06/2024 14:28,364,18121.9707,149,4.954999924,30,377,63.19210703,14.66148354,1.481999993,12,108,80,550,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
