sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2160,12/06/2024 08:31,1469.4,0,32,0,0,0,252,0,0,0,0,0,0,0,0,402,63.19029185,14.66369896,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,397,20449.48047,170,8.696000099,20,359,63.18933472,14.66378798,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1478.76,0,31.4,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19037341,14.66374439,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,396.3999939,20459.03906,170,8.836000443,19,319,63.18941125,14.66375546,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1487.58,0,29.6,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19043837,14.66384556,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,395,20467.76953,171,8.975999832,19,341,63.18949884,14.66370709,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1498.17,0,30.9,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19050257,14.66400138,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,394.6000061,20477.7207,171,8.975999832,19,299,63.1895731,14.66367507,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1506.7,0,31.6,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19055756,14.66411998,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,394.2000122,20486.51953,172,9.163000107,19,318,63.18965097,14.66365445,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1515.29,0,31.2,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19062444,14.6642059,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,393.7999878,20495.48047,171,9.107000351,0,0,63.18973412,14.66364532,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1523.19,0,29.4,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19068186,14.6642986,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,393.2000122,20504.07031,172,9.107000351,0,0,63.18981056,14.6636501,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1533.21,0,30.6,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19076878,14.66435107,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,392.7999878,20513.26953,171,8.928999901,0,0,63.18989078,14.66364616,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1542.14,0,29.9,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19084774,14.66437044,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,392.7999878,20522.38086,171,8.928999901,34,750,63.18996915,14.66364247,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1552.18,0,32,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19093776,14.66437044,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,392.7999878,20531.24023,171,8.984999657,34,734,63.1900538,14.66363861,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1561.8,0,33.8,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19102426,14.66437044,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,392.3999939,20540.48047,172,8.984999657,0,0,63.19014098,14.6636475,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1572.07,0,35.4,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19111655,14.66437044,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,392.3999939,20549.66992,171,8.984999657,0,0,63.19022605,14.66367013,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1581.48,0,35.5,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19120112,14.66437547,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,392.3999939,20559.06055,171,9.031999588,0,0,63.19030467,14.66371221,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1591.5,0,36.2,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19129089,14.66438636,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,392.3999939,20568.50977,171,9.041000366,0,0,63.19038296,14.66378421,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1602.94,0,36.9,0,0,0,252,0,0,0,0,0,0,0,0,404,63.19138485,14.6644794,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,392.3999939,20578.15039,169,9.125,0,0,63.19045261,14.66387121,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1610.52,0,34.3,0,0,0,252,0,0,0,0,0,0,0,0,404,63.19143992,14.66456833,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,392,20587.60938,167,9.180999756,0,0,63.19051271,14.66397632,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1620.06,0,35.1,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19151737,14.66464989,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,391.7999878,20596.31055,167,9.218999863,0,0,63.19057113,14.66407766,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1631.79,0,36.8,0,0,0,252,0,0,0,0,0,0,0,0,403,63.1916125,14.66475097,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,391.3999939,20604.26953,166,9.218999863,0,0,63.19063492,14.66417631,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1645.19,0,40.4,0,0,0,252,0,0,0,0,0,0,0,0,403,63.19168836,14.66495876,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,391.3999939,20612.51953,165,8.883000374,0,0,63.19070667,14.66425736,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1658.32,0,42.5,0,0,0,252,0,0,0,0,0,0,0,0,402,63.19178282,14.66511559,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,391,20621.28906,165,8.574999809,0,0,63.19078269,14.66429785,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1671.31,0,42.9,0,0,0,252,0,0,0,0,0,0,0,0,402,63.19187712,14.66526856,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,390,20629.75,166,8.574999809,0,0,63.19086207,14.66431235,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1683.78,0,41.8,0,0,0,252,0,0,0,0,0,0,0,0,402,63.1919637,14.66542647,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,389.7999878,20638.55078,166,8.706000328,0,0,63.19094053,14.66430162,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1697.62,0,42.8,0,0,0,252,0,0,0,0,0,0,0,0,402,63.19203897,14.66564633,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,389.6000061,20647.35938,166,8.751999855,0,0,63.19102845,14.66429994,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1713.14,0,44.8,0,0,0,252,0,0,0,0,0,0,0,0,400,63.19208943,14.66593483,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,388.7999878,20656.82031,167,8.762000084,0,0,63.19110607,14.66430732,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1724.3,0,43.8,0,0,0,252,0,0,0,0,0,0,0,0,399,63.19210092,14.66615503,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,388.6000061,20665.92969,168,8.81799984,0,0,63.19119944,14.66433875,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1735.8,0,42.9,0,0,0,252,0,0,0,0,0,0,0,0,399,63.19210092,14.66637723,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,388.3999939,20676.19922,167,9.022999763,0,0,63.19128997,14.66438469,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1747.29,0,39,0,0,0,252,0,0,0,0,0,0,0,0,397,63.19210092,14.66659742,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,387.7999878,20686.63086,168,9.116000175,0,0,63.19138468,14.66445023,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1758.67,0,38.9,0,0,0,252,0,0,0,0,0,0,0,0,395,63.19210092,14.6668239,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,387.2000122,20697.26953,169,9.517000198,0,0,63.1914768,14.66451243,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1769.6,0,37.8,0,0,0,252,0,0,0,0,0,0,0,0,394,63.19210092,14.66704041,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,386.6000061,20707.91992,168,9.666999817,0,0,63.19156783,14.66460018,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1781.77,0,29.7,0,0,0,252,0,0,0,0,0,0,0,0,390,63.19219077,14.66704041,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,385.7999878,20718.4707,167,9.80700016,0,0,63.19165148,14.66469582,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1792.65,0,30.8,0,0,0,252,0,0,0,0,0,0,0,0,389,63.19228825,14.66704041,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,385.2000122,20729.33008,166,9.852999687,0,0,63.19175072,14.66480453,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1799.22,0,21.4,0,0,0,252,0,0,0,0,0,0,0,0,387,63.19228825,14.66698417,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,385,20742.10938,165,9.862999916,0,0,63.19183278,14.66491492,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1806.35,0,20.8,0,0,0,252,0,0,0,0,0,0,0,0,383,63.19228825,14.66684285,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,384.2000122,20752.83984,164,10.02999973,0,0,63.19192297,14.6650347,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1815.4,0,24.4,0,0,0,252,0,0,0,0,0,0,0,0,381,63.19228683,14.66668535,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,383.7999878,20764.17969,164,10.22599983,0,0,63.19200536,14.66517736,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1824.94,0,28.6,0,0,0,252,0,0,0,0,0,0,0,0,378,63.19227442,14.66649693,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,381.6000061,20775.57031,164,10.42199993,0,0,63.19207828,14.66534341,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:31,1835.6,0,32.1,0,0,0,252,0,0,0,0,0,0,0,0,378,63.19227442,14.66629056,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:31,380.3999939,20787.06055,163,10.42199993,0,0,63.1921528,14.66549202,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1845.56,0,33.5,0,0,0,252,0,0,0,0,0,0,0,0,378,63.19227593,14.66609241,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,379.7999878,20798.35938,162,10.73999977,0,0,63.19222145,14.66565647,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1856.64,0,36.6,0,0,0,252,0,0,0,0,0,0,0,0,379,63.19227593,14.66587172,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,379.6000061,20809.85938,162,11.02900028,0,0,63.19224215,14.66584557,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1866.26,0,33.4,0,0,0,252,0,0,0,0,0,0,0,0,380,63.19229244,14.66568338,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,379.3999939,20823.44922,161,11.21500015,0,0,63.19222103,14.66615888,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1875.8,0,33.7,0,0,0,252,0,0,0,0,0,0,0,0,380,63.19229747,14.66549353,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,379.2000122,20841.85938,161,11.53299999,0,0,63.19218792,14.66655099,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1886.49,0,36.1,0,0,0,252,0,0,0,0,0,0,0,0,381,63.19232404,14.66528867,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,378.6000061,20864.80078,160,12.57800007,0,0,63.19220318,14.66686246,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1896.8,0,36.1,0,0,0,252,0,0,0,0,0,0,0,0,381,63.1923714,14.6651119,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,377.6000061,20881.73047,161,18.19499969,0,0,63.19223226,14.66698584,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1908.33,0,37.8,0,0,0,252,0,0,0,0,0,0,0,0,381,63.19242379,14.66491358,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,377.3999939,20889.34961,161,18.19499969,29,0,63.19228272,14.66698123,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1918.79,0,37.8,0,0,0,252,0,0,0,0,0,0,0,0,381,63.19245606,14.66471761,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,377,20893.33008,162,16.83300018,28,1916,63.19230485,14.66686749,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1928.38,0,36.1,0,0,0,252,0,0,0,0,0,0,0,0,381,63.19248757,14.6645395,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,376.7999878,20899.63086,162,8.565999985,28,374,63.19230267,14.66670605,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1938.18,0,35.3,0,0,0,252,0,0,0,0,0,0,0,0,379,63.19250811,14.66434973,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,376.3999939,20907.23047,161,7.790999889,25,182,63.19228917,14.66655384,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1949.13,0,37.4,0,0,0,252,0,0,0,0,0,0,0,0,379,63.1925387,14.66414203,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,376.3999939,20915.33984,160,4.105999947,25,80,63.19227417,14.66638897,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1960.61,0,38.6,0,0,0,252,0,0,0,0,0,0,0,0,379,63.19257542,14.66392804,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,376.2000122,20923.68945,160,2.239000082,41,80,63.19226319,14.6661992,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1970.7,0,37.9,0,0,0,252,0,0,0,0,0,0,0,0,379,63.19259067,14.66372981,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,376,20933.44922,160,2.220999956,41,154,63.19226093,14.66600206,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1979.83,0,35.6,0,0,0,252,0,0,0,0,0,0,0,0,379,63.19259067,14.66354826,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,375.2000122,20942.91992,161,2.239000082,0,0,63.19226956,14.66581103,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1987.23,0,30.9,0,0,0,252,0,0,0,0,0,0,0,0,379,63.19259067,14.66340107,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,374.7999878,20952.66016,162,7.921999931,0,0,63.19228641,14.6656304,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,1992.99,0,25.8,0,0,0,252,0,0,0,0,0,0,0,0,379,63.19257743,14.66329998,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,374,20962.15039,163,9.06000042,0,0,63.19230518,14.66543821,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2160,12/06/2024 08:32,2001.1,0,28.8,0,0,0,252,0,0,0,0,0,0,0,0,379,63.19256712,14.66313981,,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000,18.19499969,31,172,178,Active,Manual,12/06/2024 08:32,373,20972.00977,163,9.395999908,0,0,63.19233108,14.66525481,7.087999821,16,51,295,1916,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
