sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2161,13/06/2024 07:20,183.74,0,27.8,283,0,69,22,150,130,27.1,22.1,33,28,61,0,363,63.19090624,14.65948731,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000,11.28999996,36,106,172,Active,Manual,13/06/2024 07:20,63.1908018,14.65933543,362.6000061,6918.330078,149,7.800000191,37,718,1.621999979,7,74,51,1477,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:20,191.05,0,26.6,266,0,69,24,130,140,13.4,27.4,34,26,60,0,363,63.19095804,14.65957716,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000,11.28999996,36,106,172,Active,Manual,13/06/2024 07:20,63.19085327,14.65945914,362.6000061,6926.540039,152,7.763000011,37,692,1.621999979,7,74,51,1477,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:20,198.27,0,26.5,261,0,68,24,140,120,61.9,19.6,35,24,59,0,363,63.19101211,14.65965671,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000,11.28999996,36,106,172,Active,Manual,13/06/2024 07:20,63.19090943,14.65955076,362.7999878,6934.410156,156,7.763000011,38,698,1.621999979,7,74,51,1477,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:20,206.13,0,28.3,250,0,66,26,140,130,21.9,24.3,30,23,53,0,363,63.19106097,14.6597702,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000,11.28999996,36,106,172,Active,Manual,13/06/2024 07:20,63.19096944,14.65964086,363.2000122,6942.430176,158,7.577000141,38,721,1.621999979,7,74,51,1477,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:20,214.24,0,28.3,221,0,68,27,150,140,20.8,21.6,23,22,45,0,363,63.19112283,14.65985569,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000,11.28999996,36,106,172,Active,Manual,13/06/2024 07:20,63.19103247,14.65971588,363.3999939,6950.080078,167,7.577000141,37,750,1.621999979,7,74,51,1477,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,223.01,0,30.2,221,0,65,28,150,140,20.1,19.3,20,24,44,0,363,63.19117748,14.65998192,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000,11.28999996,36,106,172,Active,Manual,13/06/2024 07:21,63.19109148,14.65979719,363.3999939,6958.27002,169,7.577000141,37,749,1.621999979,7,74,51,1477,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,230.82,0,27.9,212,0,65,29,120,150,15.6,26,19,25,44,0,363,63.19123012,14.66008485,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000,11.28999996,36,106,172,Active,Manual,13/06/2024 07:21,63.19114395,14.65988159,363.3999939,6965.439941,171,8.229999542,37,876,1.621999979,7,74,51,1477,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,239.55,0,32.9,204,0,66,30,160,130,18.4,21.3,17,25,42,0,362,63.19128091,14.66021779,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000,11.28999996,36,106,172,Active,Manual,13/06/2024 07:21,63.19119475,14.65998578,363.3999939,6973.189941,172,8.229999542,36,858,1.621999979,7,74,51,1477,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,246.62,0,29.6,197,0,50,32,130,140,12.5,25,15,25,40,0,363,63.19131738,14.66033329,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000,11.28999996,36,106,172,Active,Manual,13/06/2024 07:21,63.1912416,14.66011042,363.3999939,6981.149902,171,7.735000134,33,692,1.621999979,7,74,51,1477,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,253.42,0,27.7,180,0,50,32,130,120,12.5,15,15,24,39,0,363,63.19136239,14.66042499,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000,11.28999996,36,106,172,Active,Manual,13/06/2024 07:21,63.1912893,14.66022684,363.3999939,6989.120117,172,7.735000134,33,694,1.621999979,7,74,51,1477,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
