sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = BIA24-15WR,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2419,06/09/2024 13:35,151.12,0,20.6,50,0,34,17,110,150,6.5,9.6,6,7,13,0,375,63.19111219,14.65979534,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:35,364.2000122,6113.330078,150,5.486000061,36,532,63.1906894,14.65900015,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:35,157.18,0,20.6,50,0,34,17,110,150,6.5,9.6,6,8,14,0,375,63.19115678,14.65986483,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:35,364.2000122,6119.27002,152,5.486000061,36,517,63.19072075,14.65909269,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,162.78,0,21.9,55,0,35,18,150,200,8.4,14.1,6,9,15,0,375,63.19119341,14.65994144,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,364.2000122,6125.740234,153,5.467999935,34,460,63.19075512,14.65919822,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,169.16,0,21.9,55,0,35,18,150,200,8.4,14.1,6,9,15,0,376,63.19122727,14.6600442,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,364.2000122,6131.970215,154,5.467999935,34,460,63.19078982,14.6592869,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,174.86,0,21.5,60,0,35,19,130,200,6.9,15.7,7,10,17,0,376,63.1912587,14.6601338,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,364.3999939,6137.879883,156,5.636000156,34,493,63.19082469,14.65937683,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,180.39,0,21.1,60,0,34,20,130,210,6.9,15.5,8,10,18,0,376,63.19128552,14.66022684,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,364.3999939,6144.950195,158,6.149000168,34,554,63.19086643,14.65947398,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,187.07,0,21.1,60,0,33,20,160,210,10.6,15.5,8,9,17,0,377,63.19132961,14.66031728,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,364.3999939,6150.140137,159,6.149000168,34,548,63.19090264,14.65954372,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,192.4,0,21,59,0,26,21,210,220,12.8,15.7,8,9,17,0,378,63.19135828,14.66040244,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,364.3999939,6156.439941,161,6.177000046,34,547,63.19094631,14.65961689,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,198.05,0,21.1,59,0,26,21,210,220,12.8,15.7,7,8,15,0,378,63.19139491,14.66048048,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,364.6000061,6162.279785,162,6.261000156,34,566,63.19099115,14.65968445,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,203.99,0,21,59,0,0,22,0,140,0,7.4,7,8,15,0,378,63.19143179,14.66056623,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,364.6000061,6168.790039,164,6.261000156,34,519,63.19103943,14.65975301,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
