sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,RowColor,Lap,Gear,Gear2
2113,04/06/2024 14:41,588.86,0,10.2,85,175,64,88,230,210,21.1,25.1,29,22,51,0,362,63.19245799,14.66469331,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,369.3999939,14500.7002,175,3.088000059,32,314,63.19244323,14.66447731,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,591.65,0,10.2,85,175,64,88,280,190,30.1,15.4,29,22,51,0,360,63.19244734,14.66474368,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,369.3999939,14503.16992,175,3.023000002,32,311,63.19243837,14.66453003,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,593.99,0,6.9,61,175,64,90,250,230,24.9,27.1,28,22,50,0,360,63.19243795,14.66478551,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,369.3999939,14506.23047,175,3.013999939,32,310,63.19243116,14.66458996,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,596.06,0,7.6,61,175,67,90,290,160,29.5,11.7,27,21,48,0,360,63.19242957,14.66482247,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,369.6000061,14509.54004,175,3.003999949,32,306,63.19242245,14.66464528,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,598.59,0,7.6,61,175,68,92,270,200,26.7,21.4,26,20,46,0,360,63.19242085,14.66486891,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,369.7999878,14511.86035,176,3.003999949,32,300,63.19241339,14.66468635,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,601.1,0,8.4,61,175,64,93,240,150,18.6,10.1,26,20,46,0,360,63.19241096,14.66491384,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,369.7999878,14514.37988,175,3.003999949,32,295,63.19240065,14.66472985,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,603.35,0,8.4,65,175,67,94,250,230,23,23.6,27,21,48,0,360,63.19240166,14.66495373,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,370,14517.36035,175,2.994999886,33,294,63.19238858,14.66477964,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,605.24,0,6.6,65,176,66,95,250,170,22.2,12.5,28,22,50,0,359,63.19239294,14.66498617,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,370.2000122,14520.03027,175,2.986000061,33,277,63.19237433,14.6648249,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,607.43,0,7.8,65,176,65,96,260,230,26.8,26.7,28,22,50,0,359,63.19238238,14.66502297,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,370.6000061,14522.74023,175,2.976000071,33,264,63.19235992,14.66486874,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,609.97,0,7.9,65,177,64,97,250,170,22.9,13.1,28,22,50,0,359,63.19237241,14.66506848,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,370.7999878,14525.90039,176,2.967000008,33,297,63.19234483,14.66491643,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,612.69,0,9.1,68,177,64,98,320,240,29.1,28.2,27,21,48,0,359,63.19236176,14.66511743,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,370.7999878,14528.30957,177,2.967000008,33,316,63.19233687,14.66496086,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,615.38,0,9.1,68,176,65,100,240,210,18.8,22.9,25,20,45,0,359,63.19235045,14.66516471,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,371,14530.86035,177,2.957999945,33,323,63.19233016,14.66501056,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,618.05,0,9.1,68,177,66,100,270,140,24.8,9.9,25,20,45,0,360,63.19233695,14.66520879,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,371,14533.07031,177,2.957999945,33,320,63.19232689,14.66505968,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,620.58,0,8.6,68,177,61,102,210,250,16.1,29.3,25,20,45,0,360,63.19232555,14.66525255,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,371.2000122,14535.69043,176,2.947999954,33,317,63.19232178,14.66511399,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,623.36,0,8.6,68,177,64,102,300,150,28.9,9,25,18,43,0,360,63.19231977,14.66530644,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,371.3999939,14538.57031,177,2.930000067,33,320,63.19231449,14.66516546,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,626.36,0,11.8,76,177,66,104,280,190,25.3,18.2,25,17,42,0,359,63.19231633,14.6653657,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,371.6000061,14541.32031,177,2.921000004,33,323,63.19230728,14.66521701,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,629.49,0,11.8,76,178,61,105,250,160,22.3,11.2,24,16,40,0,359,63.19231214,14.66542748,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,371.7999878,14544.03027,177,2.911000013,33,324,63.19229613,14.66526311,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,632.62,0,11.7,76,178,51,106,220,170,19.9,14.9,23,16,39,0,359,63.19230736,14.66548892,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,372,14546.75,177,2.911000013,32,338,63.19228783,14.66531206,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,635.08,0,10.4,71,178,50,106,210,170,12.8,14.9,23,17,40,0,359,63.19230434,14.66553753,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,372.2000122,14549.40039,178,2.911000013,32,338,63.19227685,14.66536327,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,637.18,0,8.1,69,178,66,108,290,210,26.7,21,24,19,43,0,359,63.19230342,14.66557927,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,372.3999939,14552.55957,178,2.90199995,33,339,63.19226788,14.66542169,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,639.82,0,9.6,58,178,63,108,230,170,17.3,11.5,24,20,44,0,360,63.19230133,14.66563183,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,372.6000061,14555.95996,178,2.90199995,33,341,63.19225841,14.66548447,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,642.47,0,8.1,58,178,66,110,240,230,22.7,25,23,19,42,0,361,63.19229906,14.66568438,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,372.7999878,14559.15039,177,2.90199995,33,347,63.19225598,14.66554533,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,644.71,0,7,58,179,65,110,240,150,18.4,10.6,22,19,41,0,361,63.19229906,14.66572906,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,373,14561.9502,178,2.911000013,33,351,63.19225288,14.66560408,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,647.38,0,8.7,58,179,65,112,240,180,18.2,13.9,21,19,40,0,362,63.19229906,14.66578228,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,373,14564.74023,179,2.911000013,33,349,63.19225154,14.66566016,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,650.21,0,8.7,62,179,61,113,240,220,16.3,22.1,23,20,43,0,362,63.19230015,14.66583861,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,373.2000122,14567.57031,179,2.911000013,33,346,63.19224919,14.66572093,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,653.39,0,8.7,63,179,62,114,280,200,21.5,14.9,25,20,45,0,362,63.19230049,14.66590198,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,373.6000061,14570.44043,179,2.90199995,33,346,63.19225213,14.66577591,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,656.91,0,9.2,63,179,50,115,300,270,30.7,28.4,23,18,41,0,362,63.19230552,14.66597146,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,373.6000061,14573.20996,179,2.90199995,33,346,63.19225598,14.66583207,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,660.82,0,12.5,63,179,47,116,260,270,24.4,28.4,18,14,32,0,362,63.19231625,14.66604556,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,373.7999878,14576.24023,179,2.90199995,33,344,63.19225883,14.66589158,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,664.58,0,12.5,48,180,35,116,180,120,15.3,7.9,13,10,23,0,366,63.19232815,14.6661158,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,373.7999878,14579.32031,179,2.90199995,33,337,63.19226076,14.66595026,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,668.19,0,11.3,38,179,26,117,110,120,7,7.9,10,8,18,0,367,63.19234257,14.66618034,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374,14582.19043,179,2.90199995,33,329,63.19226101,14.66600809,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,672.09,0,11.3,38,179,0,117,110,0,7,0,9,7,16,0,367,63.19235899,14.66624899,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374.2000122,14585.53027,179,2.90199995,32,323,63.19226612,14.66606836,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,676.34,0,12.7,37,179,43,118,170,120,12.8,7.5,10,8,18,0,367,63.19237643,14.66632451,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374.2000122,14587.99023,179,2.90199995,32,318,63.19226881,14.66612041,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,680.65,0,14,37,180,44,118,110,120,5.9,7.5,11,8,19,0,368,63.19239571,14.66639902,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374.3999939,14590.5,179,2.90199995,32,307,63.19227593,14.66617003,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,684.3,0,14,37,180,0,120,170,180,11.9,12.4,9,7,16,0,368,63.19241616,14.66645602,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374.6000061,14593.58008,179,2.90199995,32,314,63.19228859,14.66622896,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,687.61,0,11.7,32,180,0,120,170,180,11.9,12.4,8,6,14,0,368,63.1924367,14.6665038,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374.6000061,14597.95996,180,2.892999887,32,310,63.19230652,14.66630389,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,691.23,0,11.7,32,180,0,120,110,0,7.1,0,8,5,13,0,367,63.19246067,14.6665525,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374.6000061,14602.08008,180,2.892999887,0,113,63.19232631,14.66636877,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,695.62,0,13.8,32,180,0,120,110,0,7.1,0,8,6,14,0,368,63.1924895,14.66661243,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374.6000061,14606.41016,180,2.921000004,0,113,63.19234768,14.66643255,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,700.4,0,17,37,180,58,121,130,110,8.8,5.7,9,6,15,0,366,63.19252336,14.66667127,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374.6000061,14610.19043,180,2.947999954,34,114,63.19237249,14.66649324,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,705.51,0,18.6,37,179,28,122,150,130,12.2,10.9,10,6,16,0,366,63.19255404,14.66674696,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374.3999939,14614.83008,180,3.013999939,34,355,63.19240023,14.66655828,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,711.6,0,18.6,37,179,28,122,150,130,12.2,10.9,8,4,12,0,366,63.1925729,14.66686087,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374.3999939,14618.99023,179,3.154000044,34,377,63.19242848,14.6666141,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,718.09,0,18.9,16,179,0,122,150,0,12.8,0,4,1,5,0,366,63.19259436,14.66698123,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374.2000122,14623.66016,179,3.312000036,33,368,63.19246,14.66667504,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,724.67,0,23.7,16,178,0,122,150,0,12.8,0,2,0,2,0,365,63.19261691,14.6671026,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374.2000122,14628.57031,178,3.648000002,33,381,63.19249118,14.66674729,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,730.86,0,23.8,16,178,0,122,0,0,0,0,2,1,3,0,365,63.19262118,14.66722565,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,374,14634.28027,178,3.815999985,33,380,63.19252051,14.66683773,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,3,3
2113,04/06/2024 14:41,736.94,0,22,22,178,0,122,0,0,0,0,4,2,6,0,365,63.19263803,14.66734107,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,373.7999878,14639.94043,178,4.06799984,33,413,63.19254524,14.66693404,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,2.0L,2
2113,04/06/2024 14:41,742.75,0,22,33,178,28,123,110,0,7.5,0,6,3,9,0,364,63.19266569,14.66743913,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,373.6000061,14645.74023,178,4.255000114,33,418,63.19256712,14.66703462,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,2.0L,2
2113,04/06/2024 14:41,750.94,0,22,44,177,29,124,110,0,6.7,0,8,4,12,0,366,63.19267315,14.66760174,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,373.6000061,14651.38965,178,4.375999928,33,421,63.19258933,14.66714342,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,2.0L,2
2113,04/06/2024 14:41,758.38,0,24.4,61,178,28,124,120,0,7.8,0,10,5,15,0,366,63.19268463,14.66774784,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,373.2000122,14657.16016,178,4.599999905,0,0,63.19260953,14.66725255,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,2.0L,2
2113,04/06/2024 14:41,762.69,0,24.4,89,178,32,124,120,0,8.7,0,14,8,22,0,366,63.19268463,14.66782965,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,373,14664.11035,178,5.011000156,0,0,63.19263166,14.66738163,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,2.0L,2
2113,04/06/2024 14:41,764.99,0,16.8,98,177,54,126,210,130,20.1,8.6,20,15,35,0,366,63.19268463,14.6678729,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,372.2000122,14670.69043,178,5.328000069,0,0,63.19265236,14.66750803,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,2.0L,2
2113,04/06/2024 14:41,768.23,0,13.9,98,176,52,126,210,130,14.9,8.6,25,21,46,0,366,63.192677,14.66793098,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,371.7999878,14678.24023,178,6.223999977,0,0,63.19267449,14.66764424,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,2.0L,2
2113,04/06/2024 14:41,772.04,0,12.9,98,175,67,128,280,160,32.4,14.4,26,21,47,0,366,63.19266099,14.66799821,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,371.6000061,14685.37012,177,6.251999855,0,0,63.19268346,14.66778019,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,2.0L,2
2113,04/06/2024 14:41,775.62,0,12.9,86,175,50,128,210,170,20.8,14.9,23,17,40,0,368,63.19264381,14.66805873,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,371.6000061,14691.25,175,6.876999855,16,349,63.19268094,14.66789293,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,2.0L,2
2113,04/06/2024 14:41,778.22,0,12.9,65,175,50,129,260,170,22.2,14.9,18,12,30,0,368,63.19262998,14.66810038,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:38:42.000Z,315.85,1000,6.876999855,57,167,187,Active,Manual,04/06/2024 14:41,371.7999878,14696.74023,175,6.876999855,19,389,63.19266921,14.66799829,3.165999889,33,91,322,618,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,1,2.0L,2
