sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear
2163,2024-06-12 07:30:25,358.34,0.0,20.6,456.0,0.0,0.0,7.0,0.0,910.0,0.0,113.6,80.0,53.0,133.0,0.0,370.0,63.19243468344211,14.662105645984411,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:26,363.3999938964844,7338.3798828125,132.0,4.506999969482422,40.0,250.0,63.19031607359648,14.658287856727839,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,175.33246753246752,183.0,FFFFFF,1,2.0V
2163,2024-06-12 07:30:26,365.42,0.0,25.9,570.0,0.0,44.0,8.0,930.0,910.0,215.7,113.6,108.0,67.0,175.0,0.0,370.0,63.19246946834028,14.662224166095257,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:26,363.3999938964844,7338.3798828125,132.0,4.506999969482422,40.0,250.0,63.19031607359648,14.658287856727839,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,175.33246753246752,183.0,FFFFFF,1,2.0V
2163,2024-06-12 07:30:27,372.29,0.0,23.8,570.0,0.0,73.0,8.0,290.0,360.0,77.1,51.9,102.0,66.0,168.0,0.0,370.0,63.19249352440238,14.662350146099923,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:27,363.3999938964844,7345.33984375,129.0,5.644999980926514,48.0,393.0,63.1903425604105,14.658406041562557,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,2.0V
2163,2024-06-12 07:30:28,378.59,0.0,24.4,570.0,0.0,74.0,10.0,300.0,250.0,78.9,48.8,79.0,61.0,140.0,0.0,370.0,63.192519173026085,14.662462379783392,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:28,363.3999938964844,7352.93017578125,128.0,6.0,48.0,433.0,63.19037474691868,14.658530931919813,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:29,385.66,0.0,23.9,454.0,0.0,70.0,11.0,240.0,250.0,53.7,52.7,58.0,56.0,114.0,0.0,370.0,63.19255228154361,14.66258249245584,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:29,363.3999938964844,7360.64013671875,128.0,6.540999889373779,40.0,458.0,63.19040953181684,14.658663114532828,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:30,391.57,0.0,19.9,316.0,0.0,74.0,12.0,200.0,220.0,35.5,47.6,45.0,50.0,95.0,0.0,370.0,63.19257122464478,14.662692798301578,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:30,363.20001220703125,7368.56005859375,128.0,7.11899995803833,38.0,798.0,63.19045010022819,14.658792866393924,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:31,397.51,0.0,20.7,289.0,0.0,71.0,14.0,180.0,190.0,29.3,29.0,39.0,45.0,84.0,0.0,371.0,63.192586144432425,14.662806456908584,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:31,363.3999938964844,7375.93017578125,128.0,7.38100004196167,38.0,827.0,63.19049058482051,14.658912811428308,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:32,403.12,0.0,19.9,253.0,0.0,71.0,14.0,190.0,200.0,27.5,33.7,36.0,40.0,76.0,0.0,371.0,63.19259578362107,14.662912068888543,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:32,363.3999938964844,7383.89990234375,133.0,7.454999923706055,40.0,995.0,63.190536350011826,14.659030744805932,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:33,407.86,0.0,18.9,214.0,0.0,71.0,16.0,180.0,220.0,28.8,42.6,36.0,32.0,68.0,0.0,372.0,63.19259578362107,14.663006449118257,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:33,363.3999938964844,7391.72021484375,138.0,7.642000198364258,40.0,1018.0,63.19058261811733,14.659147504717112,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:34,412.36,0.0,15.6,214.0,0.0,46.0,16.0,210.0,230.0,35.7,37.2,35.0,27.0,62.0,0.0,372.0,63.19259578362107,14.663095716387032,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:34,363.20001220703125,7399.75,144.0,7.613999843597412,31.0,813.0,63.1906359270215,14.65925294905901,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:35,416.31,0.0,12.4,214.0,0.0,44.0,17.0,180.0,230.0,28.8,37.2,33.0,37.0,70.0,0.0,372.0,63.19259494543075,14.663173584267495,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:35,363.3999938964844,7407.0,149.0,7.72599983215332,26.0,705.0,63.190692169591784,14.659338360652328,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:36,420.13,0.0,19.9,203.0,0.0,44.0,18.0,180.0,790.0,28.3,141.5,31.0,48.0,79.0,0.0,372.0,63.19259226322174,14.663249272853136,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:36,363.6000061035156,7414.56005859375,152.0,7.613999843597412,26.0,674.0,63.19075453095138,14.659403152763844,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:37,425.31,0.0,18.1,217.0,0.0,34.0,18.0,170.0,790.0,28.2,141.5,31.0,41.0,72.0,0.0,373.0,63.1925908382982,14.663352370262146,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:37,364.20001220703125,7422.14013671875,156.0,7.651000022888184,21.0,548.0,63.190815299749374,14.659476410597563,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:38,430.97,0.0,19.9,217.0,0.0,32.0,19.0,210.0,0.0,36.4,0.0,32.0,29.0,61.0,0.0,373.0,63.19258974865079,14.66346393339336,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:38,364.3999938964844,7429.330078125,160.0,7.659999847412109,21.0,489.0,63.1908727157861,14.659532150253654,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:39,436.69,0.0,20.5,217.0,0.0,65.0,20.0,210.0,210.0,32.1,39.9,33.0,31.0,64.0,0.0,373.0,63.19258823990822,14.663577256724238,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:39,364.3999938964844,7437.02978515625,167.0,7.659999847412109,18.0,482.0,63.190931556746364,14.659600211307406,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:40,441.79,0.0,17.1,218.0,0.0,66.0,21.0,220.0,210.0,30.6,35.2,33.0,39.0,72.0,0.0,373.0,63.19258765317499,14.66367892920971,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:40,364.6000061035156,7444.35009765625,172.0,7.735000133514404,22.0,589.0,63.19098763167858,14.659676402807236,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:41,446.31,0.0,21.9,226.0,0.0,68.0,22.0,180.0,210.0,22.5,44.8,32.0,43.0,75.0,0.0,373.0,63.19258765317499,14.663769118487837,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:41,364.79998779296875,7452.3701171875,172.0,7.613999843597412,22.0,564.0,63.19104781374335,14.659754857420921,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:42,452.96,0.0,19.9,226.0,0.0,69.0,24.0,170.0,210.0,20.4,38.1,31.0,42.0,73.0,0.0,373.0,63.19256728515029,14.663893841207027,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:42,364.6000061035156,7460.58984375,173.0,7.771999835968018,22.0,599.0,63.19110732525587,14.659845298156142,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:43,457.36,0.0,19.9,226.0,0.0,65.0,24.0,190.0,220.0,29.9,33.4,29.0,39.0,68.0,0.0,374.0,63.19256435148418,14.663981264457108,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:43,364.20001220703125,7468.35986328125,173.0,7.809999942779541,22.0,612.0,63.191162310540676,14.65994487516582,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:44,463.2,0.0,19.9,219.0,0.0,66.0,26.0,170.0,210.0,21.4,36.4,28.0,38.0,66.0,0.0,374.0,63.192546078935266,14.6640903968364,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:44,364.20001220703125,7476.10009765625,174.0,7.9679999351501465,22.0,638.0,63.191210674121976,14.660049816593528,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:45,468.05,0.0,18.1,209.0,0.0,66.0,26.0,210.0,220.0,27.1,30.6,27.0,37.0,64.0,0.0,374.0,63.19253962486982,14.664186034351587,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:45,364.0,7482.64990234375,175.0,7.9679999351501465,22.0,658.0,63.19125627167523,14.660142101347446,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:46,473.09,0.0,19.6,193.0,0.0,66.0,28.0,180.0,200.0,19.9,36.7,28.0,36.0,64.0,0.0,374.0,63.19251707755029,14.664273289963605,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:46,363.79998779296875,7489.2099609375,176.0,7.931000232696533,20.0,579.0,63.19130044430494,14.66022927314043,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:47,478.59,0.0,18.3,192.0,0.0,62.0,28.0,190.0,200.0,26.6,30.8,29.0,34.0,63.0,0.0,375.0,63.19250819273293,14.66438116505742,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:47,363.79998779296875,7496.64990234375,175.0,7.623000144958496,17.0,471.0,63.19134662859142,14.660337315872312,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:48,484.22,0.0,18.9,192.0,0.0,66.0,30.0,190.0,200.0,31.5,32.9,30.0,31.0,61.0,0.0,375.0,63.19248279556632,14.66447839513421,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:48,363.6000061035156,7503.2001953125,177.0,7.230999946594238,17.0,447.0,63.19139080122113,14.660434378311038,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:49,489.35,0.0,18.3,168.0,0.0,40.0,30.0,210.0,220.0,33.5,34.3,28.0,27.0,55.0,0.0,376.0,63.192462427541614,14.664570009335876,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:49,363.79998779296875,7510.18017578125,176.0,7.193999767303467,18.0,457.0,63.1914322078228,14.66052926145494,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2163,2024-06-12 07:30:50,495.82,0.0,14.0,118.0,0.0,40.0,31.0,210.0,220.0,33.5,35.8,26.0,24.0,50.0,0.0,376.0,63.19242068566382,14.664660030975938,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:50,363.79998779296875,7518.4599609375,176.0,7.110000133514404,19.0,468.0,63.191478392109275,14.660654570907354,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2163,2024-06-12 07:30:51,501.12,0.0,14.8,117.0,0.0,39.0,32.0,230.0,220.0,39.9,35.8,25.0,23.0,48.0,0.0,376.0,63.1924129743129,14.66476421803236,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:51,363.79998779296875,7525.25,178.0,7.10099983215332,19.0,468.0,63.191523822024465,14.660755572840571,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2163,2024-06-12 07:30:52,505.35,0.0,14.6,117.0,0.0,39.0,32.0,230.0,230.0,35.1,35.9,25.0,23.0,48.0,0.0,377.0,63.19240501150489,14.6648467797786,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:52,364.0,7533.0498046875,178.0,7.230999946594238,19.0,486.0,63.19157151505351,14.660865208134055,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2163,2024-06-12 07:30:53,511.28,0.0,14.8,117.0,0.0,39.0,33.0,230.0,200.0,35.1,33.0,25.0,22.0,47.0,0.0,377.0,63.19238271564245,14.664954068139195,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:53,364.3999938964844,7540.509765625,178.0,7.436999797821045,19.0,533.0,63.191621555015445,14.660961600020528,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2163,2024-06-12 07:30:54,516.91,0.0,16.8,116.0,0.0,39.0,34.0,230.0,200.0,42.8,33.0,25.0,20.0,45.0,0.0,377.0,63.192353965714574,14.66504660435021,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:54,364.79998779296875,7547.56982421875,177.0,7.436999797821045,19.0,545.0,63.191673858091235,14.661041563376784,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2163,2024-06-12 07:30:55,519.81,0.0,13.5,116.0,0.0,37.0,34.0,220.0,230.0,34.7,31.1,23.0,20.0,43.0,0.0,378.0,63.19235220551491,14.66510427184403,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:55,365.0,7554.72998046875,178.0,7.436999797821045,0.0,277.0,63.1917326990515,14.661104176193476,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2163,2024-06-12 07:30:56,523.55,0.0,13.5,124.0,0.0,37.0,34.0,220.0,230.0,34.7,31.1,24.0,23.0,47.0,0.0,378.0,63.19233611226082,14.66516981832683,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:56,364.79998779296875,7562.259765625,177.0,7.361999988555908,0.0,277.0,63.191791540011764,14.661179864779115,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2163,2024-06-12 07:30:57,526.94,0.0,13.5,124.0,0.0,62.0,36.0,200.0,210.0,30.7,24.5,26.0,29.0,55.0,0.0,378.0,63.19232295267284,14.66523083858192,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:57,364.79998779296875,7569.35986328125,177.0,7.361999988555908,35.0,279.0,63.1918484531343,14.661243231967092,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:58,533.88,0.0,13.8,134.0,0.0,59.0,36.0,210.0,200.0,29.5,33.2,26.0,32.0,58.0,0.0,378.0,63.19230644032359,14.66536427848041,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:58,365.0,7576.56005859375,178.0,7.38100004196167,57.0,1299.0,63.19190670736134,14.661312801763415,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:30:59,538.65,0.0,15.3,147.0,0.0,60.0,38.0,210.0,220.0,24.7,35.6,25.0,33.0,58.0,0.0,378.0,63.192294957116246,14.665455892682076,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:30:59,365.0,7583.52978515625,178.0,7.38100004196167,60.0,1169.0,63.191964626312256,14.66136870905757,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:31:00,543.27,0.0,15.2,148.0,0.0,55.0,38.0,190.0,220.0,22.2,35.3,25.0,33.0,58.0,0.0,379.0,63.1922903470695,14.665547339245675,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:31:00,365.0,7590.3701171875,179.0,7.370999813079834,60.0,1165.0,63.19202162325382,14.66142830438912,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:31:01,548.54,0.0,15.2,152.0,0.0,64.0,40.0,200.0,210.0,30.9,27.5,25.0,35.0,60.0,0.0,379.0,63.192282635718584,14.66565110720694,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:31:01,365.0,7597.35986328125,179.0,7.353000164031982,59.0,806.0,63.19208021275699,14.661478260532022,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2163,2024-06-12 07:31:02,554.19,0.0,15.2,159.0,0.0,64.0,40.0,180.0,200.0,17.2,34.3,26.0,37.0,63.0,0.0,379.0,63.19227668456733,14.66576300561428,,Running,2024-06-12T06:49:15.000Z,2024-06-12T07:22:14.000Z,596.347,1000.0,8.043000221252441,52.0,125.0,182.0,Active,Manual,2024-06-12 07:31:02,365.0,7604.43994140625,179.0,7.334000110626221,61.0,565.0,63.19213544949889,14.661532156169415,1.6770000457763672,11.0,116.0,96.0,1299.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
