sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = BIA24-5WR,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear
2127,2024-06-07 08:34:58,124.97,0.0,21.2,319.0,125.0,68.0,8.0,210.0,210.0,37.4,37.4,45.0,45.0,90.0,0.0,366.0,63.19086282514036,14.659491833299398,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:34:59,364.6000061035156,18181.759765625,127.0,3.2279999256134033,30.0,299.0,63.19042797200382,14.658117620274425,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,169.14508928571428,181.0,FFFFFF,1,
2127,2024-06-07 08:34:59,130.96,0.0,22.3,282.0,127.0,71.0,9.0,170.0,170.0,32.7,32.7,38.0,38.0,76.0,0.0,366.0,63.19090741686523,14.659559056162834,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:34:59,364.6000061035156,18181.759765625,127.0,3.2279999256134033,30.0,299.0,63.19042797200382,14.658117620274425,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,169.14508928571428,181.0,FFFFFF,1,
2127,2024-06-07 08:35:00,137.51,0.0,22.2,252.0,128.0,67.0,10.0,160.0,160.0,27.0,27.0,34.0,34.0,68.0,0.0,366.0,63.19094471633434,14.65965997427702,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:00,364.6000061035156,18188.25,130.0,5.364999771118164,32.0,460.0,63.19046049378812,14.658222896978259,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:01,143.73,0.0,22.7,242.0,132.0,69.0,11.0,170.0,170.0,27.0,27.0,32.0,32.0,64.0,0.0,366.0,63.190988805145025,14.65973666869104,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:01,364.3999938964844,18194.759765625,132.0,6.28000020980835,33.0,570.0,63.19049318321049,14.658334627747536,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:02,149.09,0.0,22.8,220.0,135.0,67.0,12.0,160.0,160.0,30.9,30.9,29.0,29.0,58.0,0.0,365.0,63.19102945737541,14.659793833270667,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:02,364.3999938964844,18201.470703125,134.0,6.354000091552734,34.0,615.0,63.190530398860574,14.658437725156546,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:03,155.59,0.0,24.2,210.0,136.0,67.0,13.0,160.0,160.0,24.5,24.5,26.0,26.0,52.0,0.0,363.0,63.19107404910028,14.659877652302384,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:03,364.20001220703125,18208.23046875,136.0,6.381999969482422,34.0,655.0,63.190565099939704,14.658544762060046,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:04,162.38,0.0,24.4,187.0,138.0,64.0,14.0,120.0,120.0,20.6,20.6,23.0,23.0,46.0,0.0,363.0,63.19112308323383,14.659958370029926,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:04,364.3999938964844,18214.619140625,138.0,6.559000015258789,34.0,685.0,63.19059904664755,14.658646183088422,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:05,169.15,0.0,24.4,179.0,143.0,67.0,16.0,130.0,130.0,17.9,17.9,22.0,22.0,44.0,0.0,363.0,63.19117018952966,14.66004403308034,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:05,364.3999938964844,18221.419921875,141.0,6.559000015258789,34.0,651.0,63.190635005012155,14.658759674057364,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:06,177.43,0.0,24.4,171.0,144.0,67.0,17.0,110.0,110.0,15.0,15.0,21.0,21.0,42.0,0.0,363.0,63.19121654145419,14.66017303057015,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:06,364.3999938964844,18228.630859375,143.0,6.420000076293945,34.0,602.0,63.19066836498678,14.658883139491081,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:07,184.33,0.0,23.0,165.0,147.0,64.0,18.0,120.0,120.0,23.5,23.5,21.0,21.0,42.0,0.0,363.0,63.191259540617466,14.660272188484669,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:07,364.3999938964844,18236.16015625,147.0,6.242000102996826,34.0,569.0,63.190702898427844,14.659007107838988,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:08,192.31,0.0,26.0,165.0,150.0,65.0,19.0,110.0,110.0,16.9,16.9,19.0,19.0,38.0,0.0,364.0,63.19129625335336,14.66040906496346,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:08,364.3999938964844,18243.4296875,149.0,6.242000102996826,33.0,559.0,63.19073399528861,14.659135853871703,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:09,199.05,0.0,26.0,161.0,151.0,63.0,20.0,110.0,110.0,13.4,13.4,18.0,18.0,36.0,0.0,365.0,63.19132978096604,14.660521047189832,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:09,364.3999938964844,18250.140625,152.0,6.821000099182129,33.0,600.0,63.19076970219612,14.659243561327457,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:10,206.3,0.0,26.0,156.0,155.0,66.0,21.0,110.0,110.0,14.1,14.1,19.0,19.0,38.0,0.0,366.0,63.19137227721512,14.660630598664284,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:10,364.3999938964844,18257.099609375,154.0,6.821000099182129,33.0,619.0,63.19080775603652,14.659355962648988,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:11,212.6,0.0,23.0,156.0,157.0,64.0,22.0,130.0,130.0,18.4,18.4,20.0,20.0,40.0,0.0,367.0,63.19141175597906,14.660720704123378,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:11,364.20001220703125,18263.98046875,157.0,6.848999977111816,33.0,637.0,63.19085125811398,14.65944942086935,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:12,218.63,0.0,23.3,155.0,159.0,65.0,23.0,130.0,130.0,17.3,17.3,20.0,20.0,40.0,0.0,367.0,63.19145182147622,14.660801673308017,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:12,364.3999938964844,18270.189453125,158.0,6.848999977111816,33.0,646.0,63.190894424915314,14.65953684411943,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:13,224.65,0.0,23.0,153.0,160.0,63.0,24.0,130.0,130.0,17.5,17.5,21.0,21.0,42.0,0.0,368.0,63.19149121642113,14.660884067416193,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:13,364.79998779296875,18276.9609375,160.0,6.848999977111816,33.0,586.0,63.19094463251531,14.659612532705069,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:14,229.31,0.0,22.5,150.0,160.0,64.0,25.0,130.0,130.0,19.5,19.5,20.0,20.0,40.0,0.0,368.0,63.19152323529124,14.660944249480965,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:14,364.79998779296875,18283.5,160.0,6.690000057220459,33.0,569.0,63.19099341519177,14.659686712548137,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:15,235.57,0.0,21.5,136.0,162.0,63.0,26.0,150.0,150.0,20.0,20.0,19.0,19.0,38.0,0.0,368.0,63.1915635522455,14.661031253635883,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:15,364.6000061035156,18289.8203125,162.0,6.64300012588501,33.0,562.0,63.191042533144355,14.659748068079352,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:16,240.9,0.0,20.7,124.0,162.0,64.0,27.0,110.0,110.0,14.0,14.0,18.0,18.0,36.0,0.0,368.0,63.19160227663815,14.661093866452577,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:16,365.0,18296.140625,163.0,6.64300012588501,33.0,574.0,63.19109274074435,14.659817889332771,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:17,246.85,0.0,20.7,124.0,163.0,63.0,28.0,120.0,120.0,16.0,16.0,18.0,18.0,36.0,0.0,368.0,63.19165147840977,14.661140386015177,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:17,365.0,18302.970703125,163.0,6.586999893188477,33.0,570.0,63.19114093668759,14.659895338118076,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:18,252.8,0.0,20.5,116.0,163.0,63.0,29.0,120.0,120.0,16.6,16.6,17.0,17.0,34.0,0.0,368.0,63.191699674353,14.661191934719682,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:18,365.0,18309.51953125,163.0,6.586999893188477,33.0,569.0,63.19118653424084,14.659976223483682,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:19,258.7,0.0,20.5,116.0,164.0,64.0,31.0,110.0,110.0,14.2,14.2,17.0,17.0,34.0,0.0,367.0,63.19174996577203,14.66122940182686,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:19,365.20001220703125,18316.19921875,164.0,6.568999767303467,32.0,562.0,63.19122936576605,14.660069597885013,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:20,264.76,0.0,20.5,116.0,164.0,62.0,32.0,120.0,120.0,14.3,14.3,17.0,17.0,34.0,0.0,367.0,63.19179967045784,14.661278938874602,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:20,365.20001220703125,18323.41015625,164.0,6.568999767303467,32.0,557.0,63.19127303548157,14.660170348361135,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:21,270.64,0.0,20.5,123.0,164.0,64.0,33.0,120.0,120.0,15.7,15.7,18.0,18.0,36.0,0.0,368.0,63.19184811785817,14.661325877532365,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:21,365.3999938964844,18329.970703125,164.0,6.559000015258789,32.0,545.0,63.19130865857005,14.660270847380161,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:22,276.75,0.0,20.5,130.0,165.0,63.0,34.0,110.0,110.0,14.9,14.9,19.0,19.0,38.0,0.0,368.0,63.19189589470625,14.661386227235198,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:22,365.6000061035156,18336.5390625,165.0,6.578000068664551,32.0,535.0,63.19134620949626,14.660369753837585,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:23,282.72,0.0,20.9,130.0,165.0,63.0,35.0,150.0,150.0,21.8,21.8,20.0,20.0,40.0,0.0,368.0,63.19194283336401,14.66144397854805,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:23,365.6000061035156,18343.140625,165.0,6.578000068664551,32.0,528.0,63.19138049148023,14.660476623103023,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:24,288.16,0.0,19.5,130.0,166.0,62.0,36.0,110.0,110.0,15.5,15.5,20.0,20.0,40.0,0.0,368.0,63.19198541343212,14.661497622728348,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:24,365.6000061035156,18349.439453125,166.0,6.578000068664551,32.0,527.0,63.19141896441579,14.660572344437242,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:25,294.39,0.0,21.4,130.0,165.0,64.0,37.0,140.0,140.0,20.1,20.1,19.0,19.0,38.0,0.0,368.0,63.19203310646117,14.66156266629696,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:25,365.6000061035156,18356.310546875,165.0,6.578000068664551,32.0,528.0,63.19145718589425,14.660674603655934,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:26,300.77,0.0,21.4,114.0,166.0,61.0,38.0,140.0,140.0,17.5,17.5,16.0,16.0,32.0,0.0,367.0,63.19208306260407,14.661625362932682,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:26,365.79998779296875,18362.369140625,166.0,6.578000068664551,31.0,525.0,63.19149683229625,14.660761607810855,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:27,307.58,0.0,21.4,100.0,166.0,31.0,39.0,110.0,110.0,13.4,13.4,13.0,13.0,26.0,0.0,367.0,63.192131761461496,14.661707589402797,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:27,365.79998779296875,18368.919921875,166.0,6.568999767303467,31.0,525.0,63.19153538905084,14.660860514268279,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:28,313.43,0.0,21.5,100.0,165.0,31.0,39.0,110.0,110.0,13.4,13.4,12.0,12.0,24.0,0.0,365.0,63.19217450916767,14.661775398999453,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:28,366.0,18375.400390625,165.0,6.568999767303467,31.0,525.0,63.191577047109604,14.660948859527707,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:29,319.56,0.0,21.5,100.0,166.0,62.0,40.0,110.0,110.0,14.2,14.2,14.0,14.0,28.0,0.0,365.0,63.19222002290189,14.66184463351965,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:29,366.0,18381.470703125,166.0,6.568999767303467,31.0,527.0,63.191619124263525,14.661027733236551,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:30,328.91,0.0,21.5,115.0,165.0,61.0,41.0,130.0,130.0,17.2,17.2,16.0,16.0,32.0,0.0,365.0,63.19223712198436,14.662027107551694,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:30,366.0,18387.220703125,166.0,6.559000015258789,31.0,527.0,63.19166539236903,14.6610838919878,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:31,333.71,0.0,20.5,116.0,165.0,63.0,42.0,110.0,110.0,12.9,12.9,17.0,17.0,34.0,0.0,366.0,63.19226746447384,14.662095084786417,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:31,366.0,18393.529296875,165.0,6.540999889373779,31.0,516.0,63.19171518087387,14.661146588623524,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:32,339.95,0.0,21.1,127.0,166.0,60.0,43.0,120.0,120.0,16.4,16.4,18.0,18.0,36.0,0.0,366.0,63.19230535067618,14.66218711808324,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:32,366.0,18399.859375,166.0,6.513000011444092,32.0,514.0,63.1917670648545,14.66119579039514,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:33,345.82,0.0,21.2,134.0,165.0,62.0,44.0,130.0,130.0,15.2,15.2,19.0,19.0,38.0,0.0,366.0,63.192339297384024,14.662276720628142,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:33,366.0,18406.380859375,165.0,6.502999782562256,32.0,520.0,63.19181869737804,14.66125295497477,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:34,354.16,0.0,21.2,141.0,166.0,63.0,45.0,140.0,140.0,20.5,20.5,20.0,20.0,40.0,0.0,366.0,63.1923976354301,14.662381075322628,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:34,366.20001220703125,18412.16015625,166.0,6.49399995803833,31.0,525.0,63.19186806678772,14.661297798156738,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:35,360.91,0.0,24.8,157.0,166.0,59.0,46.0,150.0,150.0,19.5,19.5,20.0,20.0,40.0,0.0,366.0,63.19244214333594,14.662472773343325,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:35,366.0,18418.580078125,166.0,6.485000133514404,31.0,524.0,63.19191886112094,14.661353286355734,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
2127,2024-06-07 08:35:36,367.78,0.0,24.8,157.0,165.0,59.0,47.0,130.0,130.0,15.8,15.8,20.0,20.0,40.0,0.0,365.0,63.19248271174729,14.662575870752336,,Running,2024-06-07T06:56:19.000Z,2024-06-07T08:22:03.000Z,855.442,1000.0,6.848999977111816,39.0,112.0,169.0,Active,Manual,2024-06-07 08:35:36,366.20001220703125,18424.8203125,166.0,6.289000034332275,31.0,508.0,63.1919710803777,14.661401733756065,1.1690000295639038,11.0,122.0,84.0,685.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,
