sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Variant,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear
2418,2024-09-06 08:20:20,130.51,0.0,25.1,205.0,0.0,74.0,14.0,170.0,160.0,18.4,20.4,23.0,26.0,49.0,0.0,377.0,63.19081312045455,14.6592862252146,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:20,63.19077515043318,14.659188743680716,364.0,19222.130859375,145.0,6.447999954223633,36.0,546.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:21,136.56,0.0,22.4,187.0,0.0,70.0,16.0,180.0,170.0,16.6,22.1,21.0,25.0,46.0,0.0,378.0,63.190851509571075,14.659371552988889,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:21,63.19081555120647,14.65928521938622,364.0,19228.939453125,149.0,6.614999771118164,36.0,561.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:22,141.45,0.0,19.4,187.0,0.0,70.0,17.0,170.0,190.0,19.4,24.2,21.0,26.0,47.0,0.0,378.0,63.19088419899344,14.65943676419556,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:22,63.19085905328393,14.65937172062695,364.20001220703125,19235.4296875,152.0,6.690000057220459,36.0,569.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:23,147.31,0.0,23.4,187.0,0.0,71.0,18.0,170.0,160.0,18.1,18.7,21.0,27.0,48.0,0.0,378.0,63.190926276147366,14.659507339820266,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:23,63.19090683013201,14.659439530223608,364.20001220703125,19242.08984375,158.0,6.466000080108643,36.0,553.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:24,153.7,0.0,23.4,187.0,0.0,69.0,20.0,190.0,190.0,18.8,26.2,22.0,28.0,50.0,0.0,378.0,63.19096709601581,14.659596774727106,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:24,63.19095418788493,14.659522762522101,364.3999938964844,19248.3203125,162.0,6.466000080108643,36.0,552.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:25,160.4,0.0,23.4,187.0,0.0,71.0,20.0,170.0,180.0,17.5,23.7,22.0,29.0,51.0,0.0,378.0,63.19101311266422,14.659683275967836,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:25,63.19099601358175,14.65960482135415,364.6000061035156,19255.330078125,164.0,6.381999969482422,35.0,534.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:26,167.12,0.0,21.5,179.0,0.0,72.0,22.0,160.0,160.0,20.2,27.4,22.0,28.0,50.0,0.0,379.0,63.191062146797776,14.659761395305395,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:26,63.19103968329728,14.659681767225266,364.6000061035156,19261.26953125,163.0,6.381999969482422,35.0,531.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:27,173.11,0.0,21.7,177.0,0.0,72.0,23.0,160.0,180.0,17.8,24.6,22.0,27.0,49.0,0.0,379.0,63.19110564887524,14.6598319709301,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:27,63.191083604469895,14.65976013801992,364.79998779296875,19267.529296875,164.0,6.409999847412109,35.0,533.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:28,179.59,0.0,21.7,170.0,0.0,70.0,24.0,160.0,170.0,15.7,19.9,21.0,26.0,47.0,0.0,379.0,63.191147642210126,14.659921489655972,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:28,63.191129034385085,14.659830126911402,364.79998779296875,19273.7109375,165.0,6.409999847412109,35.0,529.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:29,187.03,0.0,22.1,170.0,0.0,69.0,25.0,170.0,180.0,19.8,22.3,20.0,25.0,45.0,0.0,378.0,63.19119432941079,14.660027688369157,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:29,63.19117127917707,14.659902211278677,365.0,19279.859375,166.0,6.289000034332275,35.0,521.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:30,193.32,0.0,22.6,170.0,0.0,70.0,26.0,160.0,170.0,15.0,21.5,19.0,25.0,44.0,0.0,378.0,63.19123037159443,14.660124499350786,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:30,63.19121536798775,14.659976055845618,365.0,19285.759765625,166.0,6.214000225067139,34.0,512.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:31,199.49,0.0,22.6,170.0,0.0,71.0,28.0,170.0,170.0,15.7,19.7,19.0,26.0,45.0,0.0,378.0,63.19126741960645,14.660215945914388,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:31,63.19125761277974,14.660066748037934,365.0,19291.869140625,167.0,6.168000221252441,34.0,490.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:32,205.09,0.0,22.6,173.0,0.0,67.0,28.0,180.0,190.0,16.2,24.9,20.0,26.0,46.0,0.0,378.0,63.191302455961704,14.660295993089676,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:32,63.1912923976779,14.660159032791853,365.0,19298.609375,167.0,6.0929999351501465,34.0,484.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:33,211.81,0.0,22.3,178.0,0.0,69.0,30.0,170.0,180.0,16.6,20.1,21.0,27.0,48.0,0.0,378.0,63.19134000688791,14.660401102155449,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:33,63.191325422376394,14.660250060260296,365.0,19304.7890625,167.0,6.0929999351501465,33.0,480.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:34,217.13,0.0,22.7,178.0,0.0,68.0,31.0,200.0,190.0,18.6,25.0,22.0,27.0,49.0,0.0,378.0,63.19137470796704,14.660474108532071,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:34,63.19135643541813,14.660350307822227,365.0,19310.619140625,168.0,6.0929999351501465,34.0,277.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:35,222.36,0.0,22.7,178.0,0.0,68.0,32.0,190.0,160.0,24.6,21.4,21.0,26.0,47.0,0.0,377.0,63.19140278734267,14.660557843744757,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:35,63.19139306433499,14.660444520413876,365.0,19316.560546875,169.0,6.0929999351501465,38.0,533.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:36,228.21,0.0,22.3,160.0,0.0,68.0,33.0,180.0,170.0,16.7,19.8,19.0,24.0,43.0,0.0,377.0,63.19144159555435,14.660636465996504,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:36,63.19142969325185,14.660544767975807,365.0,19322.640625,169.0,6.084000110626221,38.0,526.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:37,234.19,0.0,22.1,159.0,0.0,65.0,34.0,170.0,190.0,14.2,21.9,19.0,24.0,43.0,0.0,377.0,63.19147512316704,14.660729840397837,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:37,63.19146825000644,14.660626072436571,365.0,19329.2109375,169.0,6.073999881744385,36.0,501.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:38,240.68,0.0,22.2,159.0,0.0,68.0,36.0,180.0,180.0,18.2,19.8,19.0,24.0,43.0,0.0,377.0,63.19151544012129,14.660823298618196,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:38,63.19150563329458,14.660721207037568,365.0,19335.099609375,169.0,6.073999881744385,36.0,490.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:39,246.58,0.0,22.2,159.0,0.0,64.0,36.0,190.0,200.0,18.9,24.3,19.0,24.0,43.0,0.0,377.0,63.19155123084784,14.66091038659215,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:39,63.191542932763696,14.660813575610518,365.20001220703125,19341.66015625,169.0,6.111999988555908,35.0,491.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:40,254.75,0.0,22.2,156.0,0.0,69.0,38.0,170.0,170.0,16.1,19.0,18.0,24.0,42.0,0.0,376.0,63.1916153524071,14.66098959557712,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:40,63.19157780148089,14.660900747403502,365.20001220703125,19348.01953125,169.0,6.111999988555908,35.0,488.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:41,260.57,0.0,20.9,156.0,0.0,68.0,38.0,170.0,180.0,14.9,23.7,17.0,24.0,41.0,0.0,376.0,63.191661117598414,14.66104625724256,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:41,63.191620381549,14.660979537293315,365.20001220703125,19353.759765625,169.0,6.084000110626221,35.0,482.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:42,265.52,0.0,22.9,155.0,0.0,69.0,40.0,130.0,180.0,12.3,23.3,16.0,25.0,41.0,0.0,376.0,63.191700261086226,14.66109311208129,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:42,63.19166530855,14.661053884774446,365.20001220703125,19359.8203125,169.0,6.073999881744385,35.0,477.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:43,273.07,0.0,22.9,151.0,0.0,69.0,41.0,180.0,170.0,16.3,18.9,16.0,25.0,41.0,0.0,376.0,63.191762790083885,14.661151869222522,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:43,63.19171451032162,14.661113228648901,365.3999938964844,19366.0703125,170.0,5.9720001220703125,35.0,468.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:44,279.35,0.0,22.0,156.0,0.0,66.0,42.0,170.0,190.0,13.6,23.3,16.0,25.0,41.0,0.0,376.0,63.19181291386485,14.661209536716342,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:44,63.19175968877971,14.66117131523788,365.3999938964844,19372.390625,170.0,5.943999767303467,35.0,467.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:45,284.09,0.0,21.2,156.0,0.0,67.0,44.0,160.0,170.0,15.3,19.8,18.0,24.0,42.0,0.0,375.0,63.19185054861009,14.661253793165088,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:45,63.19180863909423,14.661218170076609,365.3999938964844,19378.189453125,170.0,5.934000015258789,35.0,465.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2418,2024-09-06 08:20:46,289.5,0.0,20.9,157.0,0.0,67.0,44.0,170.0,180.0,15.2,23.4,20.0,25.0,45.0,0.0,376.0,63.19189505651593,14.66129737906158,,WR,Running,2024-09-06T06:48:24.000Z,2024-09-06T08:11:38.000Z,717.979,1000.0,6.764999866485596,51.0,128.0,184.0,Active,Manual,2024-09-06 08:20:46,63.19185482338071,14.661273406818509,365.3999938964844,19384.19921875,170.0,5.934000015258789,34.0,472.0,1.3930000066757202,12.0,93.0,123.0,658.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
