sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:AvgSpeed,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 33,Unnamed: 34,Unnamed: 35,RowColor,Lap,Gear
2120,2024-06-06 07:34:49,122.81,0.0,21.0,182.0,91.0,75.0,12.0,190.0,200.0,18.4,21.3,25.0,27.0,52.0,0.0,358.0,63.19061430171132,14.65877559967339,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:34:50,63.19037206470966,14.657962722703815,361.79998779296875,7004.33984375,91.0,5.309000015258789,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,160.7311827956989,174.0,FFFFFF,1,2.0
2120,2024-06-06 07:34:50,128.31,0.0,21.4,178.0,91.0,74.0,14.0,190.0,190.0,21.1,20.3,24.0,26.0,50.0,0.0,358.0,63.190643303096294,14.658864447847009,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:34:50,63.19037206470966,14.657962722703815,361.79998779296875,7004.33984375,91.0,5.309000015258789,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,160.7311827956989,174.0,FFFFFF,1,2.0
2120,2024-06-06 07:34:51,134.03,0.0,21.6,169.0,91.0,75.0,15.0,160.0,180.0,14.9,16.2,23.0,24.0,47.0,0.0,358.0,63.19067272357643,14.658958073705437,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:34:50,63.19037206470966,14.657962722703815,361.79998779296875,7004.33984375,91.0,5.309000015258789,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,160.7311827956989,174.0,FFFFFF,1,2.0
2120,2024-06-06 07:34:52,140.01,0.0,23.0,165.0,92.0,72.0,16.0,180.0,190.0,19.4,18.5,22.0,21.0,43.0,0.0,358.0,63.19070482626557,14.659053711220622,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:34:52,63.19042755290866,14.658133964985609,361.6000061035156,7015.240234375,91.0,5.019999980926514,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:34:53,145.95,0.0,21.7,141.0,97.0,48.0,18.0,200.0,190.0,23.2,18.1,21.0,18.0,39.0,0.0,358.0,63.19073818624019,14.659146163612604,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:34:52,63.19042755290866,14.658133964985609,361.6000061035156,7015.240234375,91.0,5.019999980926514,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:34:54,151.65,0.0,22.0,121.0,98.0,47.0,18.0,200.0,190.0,23.2,17.6,18.0,15.0,33.0,0.0,358.0,63.19076861254871,14.659237526357174,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:34:54,63.190484466031194,14.65832850895822,361.3999938964844,7026.4501953125,97.0,6.7270002365112305,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:34:55,157.46,0.0,22.0,110.0,103.0,47.0,18.0,210.0,190.0,20.4,17.6,16.0,14.0,30.0,0.0,358.0,63.19079744629562,14.659334169700742,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:34:55,63.190512377768755,14.658443173393607,361.20001220703125,7032.85986328125,100.0,6.633999824523926,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:34:56,163.18,0.0,21.9,102.0,106.0,46.0,20.0,220.0,200.0,20.6,17.6,15.0,13.0,28.0,0.0,358.0,63.19082787260413,14.659426202997563,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:34:56,63.1905516050756,14.658527998253703,361.0,7039.25,103.0,5.579999923706055,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:34:57,168.56,0.0,20.1,94.0,110.0,45.0,20.0,210.0,220.0,17.3,17.7,14.0,13.0,27.0,0.0,358.0,63.19085829891264,14.65950951911509,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:34:57,63.19058161228895,14.658619109541178,361.0,7044.740234375,107.0,5.52400016784668,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:34:58,174.1,0.0,19.9,94.0,115.0,46.0,22.0,200.0,190.0,18.0,13.8,14.0,12.0,26.0,0.0,358.0,63.19089459255338,14.65958520770073,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:34:58,63.1906171515584,14.6587301697582,361.0,7051.89013671875,111.0,6.242000102996826,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:34:59,179.97,0.0,21.0,94.0,118.0,46.0,22.0,200.0,190.0,18.0,13.8,14.0,13.0,27.0,0.0,358.0,63.190935496240854,14.65965905226767,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:34:59,63.1906480807811,14.65884055942297,361.0,7058.6298828125,115.0,6.922999858856201,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:35:00,186.32,0.0,23.1,108.0,121.0,46.0,22.0,210.0,190.0,17.0,16.1,14.0,14.0,28.0,0.0,359.0,63.19098268635571,14.659730549901724,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:00,63.19068177603185,14.65895438566804,361.20001220703125,7065.06982421875,118.0,7.706999778747559,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:01,192.66,0.0,21.3,114.0,123.0,73.0,24.0,120.0,170.0,9.6,11.1,15.0,17.0,32.0,0.0,359.0,63.19103054702282,14.6597991976887,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:01,63.19071454927325,14.659045077860355,361.20001220703125,7070.9501953125,121.0,6.297999858856201,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:02,199.84,0.0,22.9,138.0,128.0,72.0,25.0,160.0,190.0,13.1,16.3,18.0,19.0,37.0,0.0,359.0,63.19108963944018,14.659856362268329,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:02,63.19074857980013,14.65914985165,361.20001220703125,7077.52001953125,126.0,6.381999969482422,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:03,205.38,0.0,23.6,138.0,130.0,70.0,26.0,170.0,170.0,18.7,14.2,18.0,18.0,36.0,0.0,364.0,63.19113372825086,14.659907659515738,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:02,63.19074857980013,14.65914985165,361.20001220703125,7077.52001953125,126.0,6.381999969482422,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:04,212.52,0.0,24.3,138.0,136.0,69.0,28.0,160.0,170.0,15.0,14.3,17.0,17.0,34.0,0.0,364.0,63.191185696050525,14.659991143271329,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:04,63.19081806577742,14.659362500533462,361.6000061035156,7091.009765625,131.0,7.39900016784668,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:05,218.86,0.0,23.5,125.0,138.0,70.0,28.0,140.0,180.0,11.6,15.0,16.0,16.0,32.0,0.0,365.0,63.19122810848057,14.660075884312391,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:05,63.190857376903296,14.659457048401237,361.6000061035156,7097.22021484375,135.0,7.465000152587891,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:06,224.74,0.0,23.1,120.0,142.0,70.0,30.0,150.0,180.0,14.3,13.1,16.0,15.0,31.0,0.0,365.0,63.19126758724451,14.66015350073576,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:06,63.19089626893401,14.659543884918094,361.6000061035156,7103.41015625,138.0,6.755000114440918,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:07,230.54,0.0,20.6,96.0,149.0,71.0,30.0,140.0,150.0,12.3,12.4,14.0,14.0,28.0,0.0,366.0,63.19130329415202,14.660237822681664,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:07,63.190941447392106,14.659597864374518,361.79998779296875,7108.97021484375,141.0,5.896999835968018,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:08,237.4,0.0,22.7,91.0,151.0,47.0,32.0,170.0,180.0,12.2,13.2,13.0,11.0,24.0,0.0,368.0,63.19134981371462,14.660327844321728,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:08,63.190980507060885,14.659673050045967,362.0,7114.669921875,148.0,5.710000038146973,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:35:09,242.76,0.0,22.3,82.0,152.0,42.0,32.0,200.0,200.0,15.3,13.5,12.0,10.0,22.0,0.0,368.0,63.19138099439442,14.66040906496346,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:09,63.19102610461414,14.6597196534276,362.0,7120.39013671875,151.0,5.224999904632568,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:35:10,248.31,0.0,22.3,78.0,154.0,43.0,33.0,200.0,120.0,15.3,10.9,12.0,9.0,21.0,0.0,368.0,63.19141510874033,14.660490034148095,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:09,63.19102610461414,14.6597196534276,362.0,7120.39013671875,151.0,5.224999904632568,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:35:11,255.11,0.0,22.4,71.0,154.0,43.0,34.0,210.0,120.0,17.5,10.9,11.0,8.0,19.0,0.0,368.0,63.1914528273046,14.66059673577547,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:11,63.19111947901547,14.659890057519078,362.20001220703125,7133.9501953125,154.0,7.548999786376953,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:35:12,260.73,0.0,22.4,61.0,155.0,0.0,34.0,190.0,200.0,16.9,14.2,9.0,7.0,16.0,0.0,368.0,63.191485600546,14.660681979730724,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:11,63.19111947901547,14.659890057519078,362.20001220703125,7133.9501953125,154.0,7.548999786376953,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:35:13,267.58,0.0,22.2,61.0,155.0,0.0,34.0,190.0,200.0,16.9,14.2,7.0,7.0,14.0,0.0,369.0,63.19153178483248,14.660772420465946,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:14,63.1912456266582,14.66013791039586,362.20001220703125,7152.9599609375,155.0,6.857999801635742,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:35:14,273.03,0.0,20.2,61.0,155.0,0.0,35.0,0.0,230.0,0.0,19.0,8.0,10.0,18.0,0.0,369.0,63.191566402092576,14.66084928251803,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:14,63.1912456266582,14.66013791039586,362.20001220703125,7152.9599609375,155.0,6.857999801635742,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2120,2024-06-06 07:35:15,279.4,0.0,21.0,81.0,156.0,46.0,36.0,140.0,230.0,13.7,19.0,11.0,12.0,23.0,0.0,369.0,63.19160873070359,14.660934610292315,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:15,63.1912818364799,14.660233464092016,362.3999938964844,7159.330078125,156.0,7.045000076293945,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:16,286.06,0.0,22.6,85.0,156.0,43.0,36.0,220.0,200.0,16.6,14.8,12.0,11.0,23.0,0.0,370.0,63.19166145287454,14.660997139289975,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:16,63.191319555044174,14.660311080515385,362.3999938964844,7164.68017578125,156.0,6.223999977111816,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:17,292.43,0.0,21.3,85.0,157.0,42.0,38.0,220.0,200.0,17.6,14.0,13.0,11.0,24.0,0.0,370.0,63.191710989922285,14.661061009392142,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:16,63.191319555044174,14.660311080515385,362.3999938964844,7164.68017578125,156.0,6.223999977111816,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:18,299.17,0.0,22.6,87.0,156.0,42.0,38.0,220.0,200.0,17.6,14.0,13.0,11.0,24.0,0.0,372.0,63.19176530465484,14.661120772361755,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:19,63.191433968022466,14.660562369972467,362.6000061035156,7182.669921875,156.0,7.269000053405762,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:19,305.24,0.0,21.5,88.0,157.0,42.0,38.0,190.0,200.0,18.2,14.1,12.0,11.0,23.0,0.0,373.0,63.19181484170258,14.661171734333038,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:19,63.191433968022466,14.660562369972467,362.6000061035156,7182.669921875,156.0,7.269000053405762,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2120,2024-06-06 07:35:20,312.08,0.0,23.0,88.0,156.0,42.0,40.0,200.0,220.0,14.6,16.9,12.0,11.0,23.0,0.0,373.0,63.19187058135867,14.66122948564589,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:20,63.191472021862864,14.660639818757772,362.6000061035156,7188.2099609375,157.0,6.185999870300293,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2120,2024-06-06 07:35:21,319.11,0.0,23.0,84.0,156.0,42.0,40.0,200.0,190.0,14.6,14.3,12.0,11.0,23.0,0.0,373.0,63.191928416490555,14.66128564439714,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:20,63.191472021862864,14.660639818757772,362.6000061035156,7188.2099609375,157.0,6.185999870300293,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:22,324.36,0.0,22.9,84.0,156.0,42.0,40.0,190.0,190.0,15.4,14.3,12.0,10.0,22.0,0.0,372.0,63.19196638651192,14.661347586661575,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:23,63.19158484227955,14.660916589200497,362.6000061035156,7206.830078125,156.0,6.951000213623047,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:23,330.33,0.0,21.3,82.0,157.0,42.0,42.0,220.0,200.0,17.8,14.6,13.0,10.0,23.0,0.0,372.0,63.19201424717903,14.661401566118002,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:23,63.19158484227955,14.660916589200497,362.6000061035156,7206.830078125,156.0,6.951000213623047,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:24,336.23,0.0,21.3,78.0,157.0,42.0,42.0,220.0,200.0,17.8,11.7,13.0,9.0,22.0,0.0,372.0,63.19206051528454,14.661458982154729,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:23,63.19158484227955,14.660916589200497,362.6000061035156,7206.830078125,156.0,6.951000213623047,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:25,342.09,0.0,21.1,78.0,157.0,42.0,42.0,210.0,200.0,17.2,11.7,12.0,10.0,22.0,0.0,372.0,63.192106783390045,14.661515057086945,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:26,63.191717276349664,14.661123622208834,362.6000061035156,7225.14013671875,156.0,7.063000202178955,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:26,348.27,0.0,21.2,78.0,157.0,40.0,44.0,180.0,170.0,13.8,13.0,11.0,11.0,22.0,0.0,372.0,63.19215380586684,14.661580519750714,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:26,63.191717276349664,14.661123622208834,362.6000061035156,7225.14013671875,156.0,7.063000202178955,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:27,354.45,0.0,22.2,93.0,157.0,63.0,44.0,160.0,180.0,13.2,14.0,12.0,13.0,25.0,0.0,372.0,63.192200157791376,14.661648916080594,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:27,63.191761784255505,14.661171985790133,362.6000061035156,7230.68994140625,157.0,5.896999835968018,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:28,361.34,0.0,24.0,110.0,157.0,64.0,46.0,160.0,190.0,13.2,16.2,14.0,15.0,29.0,0.0,372.0,63.192254304885864,14.661714881658554,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:27,63.191761784255505,14.661171985790133,362.6000061035156,7230.68994140625,157.0,5.896999835968018,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:29,365.27,0.0,22.1,110.0,157.0,63.0,46.0,180.0,180.0,13.8,12.1,15.0,15.0,30.0,0.0,372.0,63.19228841923177,14.661733489483597,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:29,63.19185482338071,14.661297295242548,362.79998779296875,7243.009765625,157.0,6.466000080108643,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2120,2024-06-06 07:35:30,370.76,0.0,21.4,110.0,157.0,62.0,48.0,170.0,180.0,14.2,13.2,16.0,15.0,31.0,0.0,372.0,63.19232882000506,14.661796186119318,,Biking,2024-06-06T06:53:24.000Z,2024-06-06T07:34:13.000Z,1043.31,5000.0,11.914999961853027,206.0,168.0,188.0,Active,Manual,2024-06-06 07:35:30,63.19190293550491,14.661342138424516,362.79998779296875,7248.3798828125,157.0,5.915999889373779,4.791999816894531,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
