sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Variant,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear
2160,2024-06-12 08:30:55,1131.64,0.0,11.0,119.0,0.0,64.0,229.0,200.0,250.0,14.2,32.9,28.0,37.0,65.0,0.0,405.0,63.189280070364475,14.667146438732743,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:30:55,407.3999938964844,20226.75,177.0,3.9189999103546143,38.0,670.0,63.18922307342291,14.667036132887006,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2160,2024-06-12 08:30:56,1137.11,0.0,11.0,102.0,0.0,63.0,230.0,270.0,260.0,30.5,35.0,24.0,32.0,56.0,0.0,405.0,63.18923514336347,14.667101511731744,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:30:56,407.3999938964844,20232.25,177.0,4.0960001945495605,38.0,716.0,63.18918099626899,14.666978633031249,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2160,2024-06-12 08:30:57,1142.12,0.0,8.1,65.0,0.0,62.0,231.0,170.0,270.0,13.1,28.3,21.0,27.0,48.0,0.0,405.0,63.189196083694696,14.667052142322063,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:30:57,407.79998779296875,20237.490234375,177.0,4.394999980926514,38.0,759.0,63.189143277704716,14.666910488158464,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2160,2024-06-12 08:30:58,1146.32,0.0,8.6,64.0,0.0,62.0,232.0,170.0,190.0,15.9,18.9,19.0,25.0,44.0,0.0,404.0,63.18916431628168,14.667006712406874,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:30:58,407.79998779296875,20242.990234375,176.0,4.861000061035156,25.0,598.0,63.18910287693143,14.666837649419904,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2160,2024-06-12 08:30:59,1150.25,0.0,8.4,64.0,0.0,62.0,234.0,140.0,160.0,12.2,17.0,18.0,25.0,43.0,0.0,403.0,63.18913606926799,14.66695968993008,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:30:59,408.0,20248.8203125,176.0,4.861000061035156,25.0,590.0,63.18906784057617,14.666757602244616,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2160,2024-06-12 08:31:00,1153.91,0.0,8.5,64.0,0.0,57.0,234.0,200.0,240.0,18.4,29.0,19.0,26.0,45.0,0.0,403.0,63.1891128513962,14.666908141225576,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:00,408.0,20254.58984375,176.0,4.861000061035156,23.0,548.0,63.18903984501958,14.666660875082016,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2160,2024-06-12 08:31:01,1158.85,0.0,11.5,92.0,0.0,60.0,236.0,230.0,230.0,22.8,23.1,21.0,27.0,48.0,0.0,401.0,63.189085610210896,14.66683010570705,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:01,408.0,20260.310546875,176.0,4.880000114440918,24.0,534.0,63.18900958634913,14.666536822915077,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2160,2024-06-12 08:31:02,1164.58,0.0,14.1,113.0,0.0,60.0,236.0,220.0,210.0,23.8,32.9,21.0,28.0,49.0,0.0,401.0,63.189053842797875,14.66674025170505,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:02,407.79998779296875,20267.390625,176.0,4.880000114440918,28.0,530.0,63.18898226134479,14.666435485705733,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2160,2024-06-12 08:31:03,1170.72,0.0,14.1,115.0,0.0,60.0,238.0,150.0,210.0,13.7,22.1,21.0,27.0,48.0,0.0,401.0,63.18901629187167,14.666650481522083,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:03,407.6000061035156,20273.390625,175.0,4.880000114440918,44.0,727.0,63.18894504569471,14.666339177638292,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2160,2024-06-12 08:31:04,1176.88,0.0,15.8,124.0,0.0,60.0,238.0,210.0,230.0,23.1,27.2,21.0,26.0,47.0,0.0,400.0,63.188975136727095,14.66656817123294,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:04,407.3999938964844,20279.83984375,176.0,4.833000183105469,44.0,697.0,63.1888937484473,14.66627941466868,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:05,1196.65,0.0,20.8,135.0,0.0,62.0,240.0,190.0,180.0,20.3,19.3,19.0,25.0,44.0,0.0,400.0,63.188837422057986,14.666318809613584,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:05,407.3999938964844,20286.380859375,176.0,4.8520002365112305,37.0,574.0,63.188828118145466,14.66622225008905,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:06,1202.23,0.0,20.8,142.0,0.0,60.0,240.0,110.0,210.0,8.7,24.3,17.0,24.0,41.0,0.0,401.0,63.188800290226936,14.66624421067536,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:06,407.20001220703125,20293.7890625,176.0,4.8520002365112305,38.0,555.0,63.188765002414584,14.666158966720104,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:07,1213.11,0.0,20.8,153.0,0.0,54.0,242.0,160.0,240.0,17.2,26.1,17.0,22.0,39.0,0.0,400.0,63.18874823860824,14.66606056317687,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:07,407.0,20300.900390625,175.0,5.281000137329102,38.0,596.0,63.18871831521392,14.666062071919441,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:08,1224.57,0.0,25.5,153.0,0.0,45.0,242.0,210.0,240.0,22.4,26.1,16.0,20.0,36.0,0.0,400.0,63.18870565854013,14.66585235670209,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:08,406.79998779296875,20308.349609375,175.0,6.420000076293945,26.0,495.0,63.18868562579155,14.665943887084723,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:09,1235.77,0.0,32.6,179.0,0.0,37.0,242.0,210.0,220.0,22.4,21.9,15.0,19.0,34.0,0.0,400.0,63.18867657333613,14.665638534352183,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:09,406.6000061035156,20314.720703125,175.0,6.625,29.0,553.0,63.18866307847202,14.66580935753882,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:10,1243.96,0.0,32.6,179.0,0.0,55.0,244.0,200.0,150.0,20.2,23.9,14.0,20.0,34.0,0.0,400.0,63.18867657333613,14.66547567397356,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:10,406.0,20321.640625,175.0,6.625,26.0,496.0,63.1886553671211,14.665656303986907,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:11,1253.41,0.0,31.6,184.0,0.0,55.0,244.0,140.0,210.0,11.6,23.6,13.0,21.0,34.0,0.0,400.0,63.18867657333613,14.665288841351868,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:11,405.3999938964844,20329.51953125,175.0,6.709000110626221,36.0,668.0,63.18866282701492,14.665487995371222,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:12,1261.69,0.0,31.6,184.0,0.0,36.0,246.0,140.0,200.0,12.8,27.6,12.0,20.0,32.0,0.0,399.0,63.18871362134814,14.665173506364226,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:12,405.0,20337.9609375,176.0,6.709000110626221,36.0,642.0,63.18868118338287,14.665294541046023,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:13,1270.15,0.0,33.5,183.0,0.0,36.0,246.0,140.0,200.0,12.8,27.6,14.0,19.0,33.0,0.0,399.0,63.18874186836183,14.66501676477492,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:13,404.6000061035156,20347.650390625,176.0,7.2870001792907715,0.0,0.0,63.18870599381626,14.665101002901793,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:14,1280.01,0.0,33.3,184.0,0.0,57.0,246.0,170.0,200.0,21.3,26.7,17.0,19.0,36.0,0.0,399.0,63.18877656944096,14.664835883304477,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:14,403.79998779296875,20358.109375,176.0,7.697999954223633,0.0,0.0,63.18873692303896,14.664926156401634,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:15,1287.98,0.0,28.1,184.0,0.0,56.0,248.0,140.0,120.0,16.9,17.1,19.0,20.0,39.0,0.0,399.0,63.18880096077919,14.664686601608992,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:15,402.6000061035156,20367.73046875,176.0,8.593999862670898,0.0,0.0,63.18877497687936,14.664744855836034,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:16,1296.16,0.0,29.5,183.0,0.0,53.0,248.0,170.0,130.0,24.8,20.1,18.0,20.0,38.0,0.0,400.0,63.18885267712176,14.664570596069098,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:16,402.0,20377.759765625,176.0,9.293000221252441,0.0,0.0,63.1888160482049,14.664571601897478,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:17,1305.17,0.0,28.3,165.0,0.0,54.0,250.0,140.0,130.0,17.3,22.3,16.0,19.0,35.0,0.0,401.0,63.18892006762326,14.664470767602324,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:17,400.79998779296875,20387.439453125,176.0,9.368000030517578,0.0,0.0,63.18886550143361,14.664425505325198,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:18,1313.37,0.0,28.4,142.0,0.0,55.0,250.0,110.0,130.0,12.4,17.5,13.0,17.0,30.0,0.0,401.0,63.18896658718586,14.66434403322637,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:18,399.0,20396.630859375,175.0,9.508000373840332,0.0,0.0,63.188919983804226,14.664312014356256,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:19,1322.14,0.0,29.9,110.0,0.0,0.0,252.0,120.0,120.0,15.5,19.1,9.0,13.0,22.0,0.0,401.0,63.18902132101357,14.664217801764607,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:19,398.79998779296875,20404.830078125,173.0,9.508000373840332,0.0,0.0,63.1889714486897,14.664200115948915,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:20,1331.0,0.0,29.5,59.0,0.0,0.0,252.0,120.0,120.0,15.5,19.1,5.0,7.0,12.0,0.0,400.0,63.18909265100956,14.664139179512858,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:20,398.3999938964844,20413.9609375,172.0,9.255999565124512,0.0,0.0,63.18903598934412,14.664086122065783,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:21,1339.0,0.0,30.3,15.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,399.0,63.18913950584829,14.664018228650091,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:21,398.0,20422.30078125,171.0,8.928999900817871,0.0,0.0,63.18910472095013,14.663993837311864,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:22,1349.75,0.0,32.4,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.189228689298034,14.663935750722883,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:22,398.0,20430.83984375,171.0,8.696000099182129,20.0,454.0,63.189178900793195,14.663921752944589,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:23,1358.42,0.0,30.8,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.189306473359466,14.66392233967781,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:23,397.6000061035156,20440.01953125,171.0,8.696000099182129,20.0,425.0,63.189260959625244,14.663843298330903,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:24,1367.28,0.0,31.1,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18938450887799,14.663886381313205,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:24,397.0,20449.48046875,170.0,8.696000099182129,20.0,359.0,63.189334720373154,14.663787977769971,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:25,1375.85,0.0,31.1,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18945810198784,14.663835754618049,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:25,396.3999938964844,20459.0390625,170.0,8.836000442504883,19.0,319.0,63.18941124714911,14.663755455985665,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:26,1383.05,0.0,28.2,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.189519457519054,14.663790157064795,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:26,395.0,20467.76953125,171.0,8.97599983215332,19.0,341.0,63.18949883803725,14.663707092404366,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:27,1391.43,0.0,29.9,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18959388881922,14.66376299969852,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:27,394.6000061035156,20477.720703125,171.0,8.97599983215332,19.0,299.0,63.18957310169935,14.66367507353425,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:28,1402.2,0.0,34.4,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,63.18969061598182,14.663759898394346,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:28,394.20001220703125,20486.51953125,172.0,9.163000106811523,19.0,318.0,63.189650969579816,14.663654454052448,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:29,1411.62,0.0,34.4,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,63.18977535702288,14.66375428251922,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:29,393.79998779296875,20495.48046875,171.0,9.107000350952148,0.0,0.0,63.18973411805928,14.663645317777991,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:30,1417.85,0.0,28.6,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,63.18983109667897,14.66375034302473,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:30,393.20001220703125,20504.0703125,172.0,9.107000350952148,0.0,0.0,63.1898105610162,14.663650095462799,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:31,1426.46,0.0,29.2,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,63.18990804255009,14.663729723542929,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:31,392.79998779296875,20513.26953125,171.0,8.928999900817871,0.0,0.0,63.189890775829554,14.663646155968308,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
2160,2024-06-12 08:31:32,1441.8,0.0,35.2,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,63.19004399701953,14.663683706894515,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:29:59.000Z,141.092,1000.0,18.19499969482422,31.0,172.0,178.0,Active,Manual,2024-06-12 08:31:32,392.79998779296875,20522.380859375,171.0,8.928999900817871,34.0,750.0,63.18996914662421,14.663642467930913,7.0879998207092285,16.0,51.0,295.0,1916.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,0.0
