sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = BIA24-17WR,Variant,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear
2426,2024-09-11 07:26:19,53.49,0.0,13.6,202.0,0.0,0.0,4.0,0.0,820.0,0.0,118.0,38.0,51.0,89.0,0.0,370.0,63.19040022790432,14.657796006649733,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:20,360.6000061035156,6062.31005859375,114.0,2.4539999961853027,15.0,41.0,63.190353037789464,14.657894494011998,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,159.16105769230768,172.0,FFFFFF,1,2.0V
2426,2024-09-11 07:26:20,59.99,0.0,18.3,383.0,0.0,0.0,4.0,0.0,820.0,0.0,118.0,60.0,66.0,126.0,0.0,371.0,63.19042227230966,14.65791611932218,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:20,360.6000061035156,6062.31005859375,114.0,2.4539999961853027,15.0,41.0,63.190353037789464,14.657894494011998,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,159.16105769230768,172.0,FFFFFF,1,2.0V
2426,2024-09-11 07:26:21,67.25,0.0,18.3,399.0,0.0,61.0,4.0,280.0,360.0,56.2,61.3,65.0,66.0,131.0,0.0,372.0,63.19045982323587,14.658034639433026,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:21,360.6000061035156,6067.8701171875,118.0,4.263999938964844,25.0,151.0,63.19037985987961,14.657976888120174,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,2.0V
2426,2024-09-11 07:26:22,73.93,0.0,24.1,404.0,0.0,66.0,6.0,270.0,300.0,56.4,54.7,58.0,62.0,120.0,0.0,372.0,63.19049008190632,14.658149555325508,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:22,360.6000061035156,6073.919921875,121.0,4.291999816894531,33.0,191.0,63.190409280359745,14.658078979700804,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:23,80.34,0.0,24.2,404.0,0.0,72.0,7.0,230.0,230.0,42.8,56.2,51.0,59.0,110.0,0.0,373.0,63.19051665253937,14.658263130113482,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:23,360.3999938964844,6080.740234375,122.0,5.131999969482422,36.0,102.0,63.19044071249664,14.658195991069078,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:24,87.66,0.0,24.0,404.0,0.0,70.0,8.0,200.0,200.0,37.8,40.2,45.0,56.0,101.0,0.0,373.0,63.19055437110365,14.658382572233675,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:24,360.20001220703125,6087.52001953125,123.0,5.131999969482422,38.0,455.0,63.19047306664288,14.658309817314148,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:25,94.96,0.0,24.0,376.0,0.0,70.0,9.0,180.0,210.0,37.2,47.4,40.0,54.0,94.0,0.0,373.0,63.19059418514371,14.658498242497444,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:25,360.0,6094.2900390625,124.0,6.698999881744385,35.0,610.0,63.19050634279847,14.658422553911805,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:26,101.85,0.0,24.0,340.0,0.0,70.0,10.0,170.0,190.0,34.9,47.3,35.0,50.0,85.0,0.0,373.0,63.190612541511655,14.65862950310111,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:26,359.6000061035156,6101.4599609375,125.0,6.698999881744385,35.0,691.0,63.19054582156241,14.658535793423653,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:27,108.19,0.0,24.4,317.0,0.0,68.0,12.0,130.0,200.0,22.5,43.0,32.0,46.0,78.0,0.0,373.0,63.19064447656274,14.658734276890756,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:27,359.3999938964844,6108.22998046875,127.0,6.698999881744385,34.0,684.0,63.19058152846992,14.658641070127487,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:28,114.97,0.0,25.0,314.0,0.0,69.0,12.0,150.0,150.0,26.9,32.4,29.0,43.0,72.0,0.0,373.0,63.19067884236574,14.658845923841,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:28,359.3999938964844,6114.3798828125,129.0,6.392000198364258,34.0,640.0,63.190613463521004,14.658739976584911,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:29,122.48,0.0,27.3,314.0,0.0,66.0,14.0,130.0,190.0,23.3,41.2,28.0,41.0,69.0,0.0,373.0,63.19072041660547,14.658963773399591,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:29,359.20001220703125,6120.93017578125,130.0,6.392000198364258,34.0,535.0,63.19064506329596,14.658848186954856,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:30,129.99,0.0,27.3,300.0,0.0,65.0,15.0,140.0,190.0,24.0,40.8,28.0,41.0,69.0,0.0,374.0,63.1907675229013,14.65907122939825,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:30,359.0,6127.330078125,132.0,6.559000015258789,33.0,517.0,63.190677585080266,14.658960085362196,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:31,137.14,0.0,24.6,286.0,0.0,66.0,16.0,140.0,160.0,27.5,32.5,29.0,41.0,70.0,0.0,374.0,63.19080448709428,14.659187905490398,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:31,359.20001220703125,6134.4501953125,133.0,6.77400016784668,33.0,529.0,63.19071312434971,14.659080198034644,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:32,142.58,0.0,23.0,257.0,0.0,67.0,17.0,140.0,190.0,26.9,40.2,27.0,40.0,67.0,0.0,374.0,63.19082535803318,14.659285889938474,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:32,359.20001220703125,6141.25,135.0,6.886000156402588,33.0,603.0,63.19074899889529,14.659190503880382,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:33,148.53,0.0,21.8,199.0,0.0,68.0,18.0,130.0,160.0,20.0,37.2,23.0,32.0,55.0,0.0,374.0,63.190864669159055,14.65936635620892,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:33,359.20001220703125,6147.68017578125,136.0,6.77400016784668,33.0,582.0,63.190784035250545,14.659288488328457,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:34,154.61,0.0,22.5,131.0,0.0,0.0,20.0,110.0,150.0,9.9,27.7,15.0,20.0,35.0,0.0,374.0,63.190907165408134,14.659442799165843,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:34,359.0,6154.18017578125,138.0,6.586999893188477,0.0,212.0,63.190833404660225,14.659376498311758,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:35,161.48,0.0,23.1,131.0,0.0,0.0,20.0,110.0,150.0,9.9,27.7,7.0,13.0,20.0,0.0,374.0,63.190959468483925,14.659515721723436,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:35,359.20001220703125,6160.10009765625,139.0,6.586999893188477,0.0,212.0,63.190873051062226,14.659449504688382,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:36,169.52,0.0,24.7,131.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,7.0,18.0,25.0,0.0,374.0,63.19102023728192,14.659602558240294,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:36,359.3999938964844,6166.330078125,140.0,6.381999969482422,40.0,212.0,63.1909176427871,14.659518152475357,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:37,175.95,0.0,24.3,183.0,0.0,34.0,20.0,0.0,220.0,0.0,41.1,14.0,31.0,45.0,0.0,374.0,63.19106558337808,14.659681934863327,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:37,359.79998779296875,6172.8701171875,142.0,5.776000022888184,42.0,598.0,63.190964916720986,14.659597277641296,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:38,183.25,0.0,24.6,259.0,0.0,67.0,21.0,130.0,200.0,14.5,39.5,22.0,41.0,63.0,0.0,374.0,63.19111528806389,14.659777153283358,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:38,360.20001220703125,6179.77978515625,142.0,5.776000022888184,43.0,622.0,63.191014621406794,14.659671792760491,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:39,188.31,0.0,23.6,264.0,0.0,66.0,22.0,150.0,210.0,21.2,39.0,26.0,45.0,71.0,0.0,375.0,63.191153928637505,14.659830462187529,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:39,360.3999938964844,6186.93994140625,142.0,6.242000102996826,41.0,666.0,63.19106415845454,14.659761311486363,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:40,194.32,0.0,22.9,264.0,0.0,67.0,24.0,150.0,180.0,25.5,37.4,27.0,45.0,72.0,0.0,375.0,63.19118611514568,14.659926686435938,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:40,360.6000061035156,6193.35986328125,144.0,6.698999881744385,41.0,757.0,63.191112941130996,14.659835826605558,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:41,200.87,0.0,22.9,264.0,0.0,63.0,24.0,140.0,220.0,22.3,51.0,26.0,43.0,69.0,0.0,375.0,63.19123129360378,14.660010421648622,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:41,360.79998779296875,6201.14990234375,145.0,6.698999881744385,41.0,775.0,63.191168094053864,14.659932134673,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:42,207.73,0.0,22.9,248.0,0.0,64.0,26.0,160.0,180.0,24.1,32.9,25.0,40.0,65.0,0.0,376.0,63.191275633871555,14.660105723887682,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:42,360.79998779296875,6208.4501953125,146.0,6.914000034332275,41.0,797.0,63.19121830165386,14.660017630085349,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:43,214.01,0.0,23.7,237.0,0.0,66.0,26.0,130.0,180.0,22.3,39.5,24.0,36.0,60.0,0.0,376.0,63.1913130171597,14.660199685022237,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:43,360.6000061035156,6215.89013671875,146.0,7.045000076293945,39.0,806.0,63.19126700051129,14.66011829674244,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2426,2024-09-11 07:26:44,220.33,0.0,23.7,202.0,0.0,65.0,28.0,140.0,160.0,21.3,25.9,20.0,31.0,51.0,0.0,376.0,63.19134905934334,14.660297082737088,,WR,Running,2024-09-11T06:48:36.000Z,2024-09-11T07:18:06.000Z,714.13,1000.0,7.045000076293945,60.0,125.0,171.0,Active,Manual,2024-09-11 07:26:44,360.6000061035156,6221.91015625,146.0,7.045000076293945,37.0,674.0,63.19130404852331,14.660213263705373,1.399999976158142,11.0,70.0,151.0,806.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
