sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = BIA24-19NR,Variant,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear
2484,2024-09-20 13:01:53,53.15,0.0,7.9,39.0,0.0,0.0,9.0,0.0,1090.0,0.0,65.4,1.0,29.0,30.0,0.0,366.0,63.19036879576743,14.65780614875257,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:01:54,63.190327724441886,14.657823080196977,364.0,15666.33984375,122.0,2.0899999141693115,0.0,0.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,2.0H
2484,2024-09-20 13:01:54,58.0,0.0,16.2,87.0,0.0,0.0,9.0,0.0,1090.0,0.0,65.4,4.0,28.0,32.0,0.0,366.0,63.190396120771766,14.657881585881114,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:01:54,63.190327724441886,14.657823080196977,364.0,15666.33984375,122.0,2.0899999141693115,0.0,0.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,2.0H
2484,2024-09-20 13:01:55,63.52,0.0,19.0,158.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,34.0,50.0,0.0,366.0,63.19042621180415,14.657969092950225,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:01:55,63.19035186432302,14.657894913107157,364.0,15670.6796875,125.0,2.4260001182556152,0.0,0.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,2.0H
2484,2024-09-20 13:01:56,69.75,0.0,18.7,249.0,0.0,0.0,10.0,0.0,580.0,0.0,114.8,31.0,49.0,80.0,0.0,366.0,63.19046535529196,14.658057941123843,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:01:56,63.19037516601384,14.657977810129523,363.79998779296875,15675.7197265625,127.0,3.8540000915527344,41.0,134.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:01:57,74.53,0.0,18.9,249.0,0.0,46.0,10.0,760.0,580.0,84.3,114.8,37.0,56.0,93.0,0.0,365.0,63.19048220291734,14.658145532011986,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:01:57,63.19040156900883,14.658062048256397,363.6000061035156,15680.6904296875,129.0,4.059000015258789,36.0,137.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:01:58,80.0,0.0,20.5,249.0,0.0,59.0,11.0,380.0,360.0,30.8,61.6,33.0,48.0,81.0,0.0,365.0,63.190510869026184,14.658234296366572,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:01:58,63.190428894013166,14.658155338838696,363.6000061035156,15686.599609375,131.0,4.63700008392334,43.0,206.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:01:59,86.0,0.0,21.2,226.0,0.0,69.0,12.0,260.0,250.0,26.8,33.6,27.0,37.0,64.0,0.0,365.0,63.19053350016475,14.658342842012644,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:01:59,63.190459571778774,14.658248964697123,363.6000061035156,15692.5595703125,133.0,4.796000003814697,57.0,279.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:00,92.58,0.0,21.2,201.0,0.0,68.0,14.0,230.0,210.0,20.9,27.4,25.0,32.0,57.0,0.0,365.0,63.19056778214872,14.65844962745905,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:00,63.19049175828695,14.658338483422995,363.3999938964844,15698.4404296875,134.0,5.4679999351501465,58.0,336.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:01,98.91,0.0,21.6,200.0,0.0,67.0,14.0,220.0,190.0,23.8,25.7,25.0,30.0,55.0,0.0,365.0,63.19059485569596,14.658560855314136,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:01,63.19052394479513,14.658441580832005,363.3999938964844,15704.73046875,136.0,5.644999980926514,58.0,355.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:02,105.28,0.0,22.6,198.0,0.0,65.0,16.0,210.0,170.0,19.7,25.7,24.0,29.0,53.0,0.0,366.0,63.19063366390765,14.658654313534498,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:02,63.19055722095072,14.65854006819427,363.20001220703125,15711.1396484375,139.0,5.71999979019165,40.0,293.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:03,112.08,0.0,23.4,195.0,0.0,64.0,17.0,190.0,190.0,20.6,26.3,22.0,28.0,50.0,0.0,367.0,63.19066744297743,14.658767050132155,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:03,63.19058873690665,14.658639309927821,363.20001220703125,15717.080078125,140.0,5.953000068664551,34.0,414.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:04,118.38,0.0,22.9,179.0,0.0,59.0,18.0,200.0,210.0,19.1,27.2,21.0,26.0,47.0,0.0,367.0,63.19070407189429,14.658862939104438,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:04,63.1906221807003,14.658736707642674,363.20001220703125,15723.41015625,142.0,5.953000068664551,33.0,454.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:05,124.78,0.0,22.9,171.0,0.0,63.0,19.0,200.0,180.0,20.2,22.5,20.0,25.0,45.0,0.0,367.0,63.19073684513569,14.658967796713114,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:05,63.19065386429429,14.658839050680399,363.20001220703125,15729.849609375,144.0,6.046000003814697,36.0,524.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:06,130.11,0.0,19.6,162.0,0.0,61.0,20.0,190.0,180.0,17.5,23.3,19.0,26.0,45.0,0.0,367.0,63.19076869636774,14.659047592431309,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:06,63.19068571552634,14.658935442566872,363.20001220703125,15735.8095703125,147.0,6.046000003814697,32.0,475.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:07,136.43,0.0,21.6,162.0,0.0,61.0,21.0,180.0,190.0,16.2,27.7,19.0,26.0,45.0,0.0,367.0,63.19079057313502,14.659163765609264,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:07,63.190714633092284,14.65904038399458,363.0,15741.9697265625,149.0,6.056000232696533,38.0,526.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:08,141.8,0.0,21.6,162.0,0.0,60.0,22.0,180.0,180.0,18.7,25.1,19.0,26.0,45.0,0.0,366.0,63.19082720205188,14.65923341922462,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:08,63.190748244524,14.65914255939424,363.0,15748.2197265625,151.0,6.073999881744385,40.0,550.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:09,148.29,0.0,22.3,162.0,0.0,61.0,23.0,180.0,180.0,18.6,25.0,19.0,25.0,44.0,0.0,366.0,63.19087623618543,14.659303994849324,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:09,63.19078562781215,14.659229815006256,363.0,15754.150390625,152.0,6.056000232696533,43.0,575.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:10,153.84,0.0,21.2,145.0,0.0,63.0,24.0,190.0,180.0,16.8,24.1,18.0,23.0,41.0,0.0,366.0,63.1909038964659,14.659396028146148,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:10,63.19082326255739,14.659320842474699,363.0,15760.3095703125,154.0,5.813000202178955,39.0,510.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:11,159.29,0.0,21.2,138.0,0.0,61.0,25.0,170.0,170.0,13.7,18.8,17.0,22.0,39.0,0.0,366.0,63.19094102829695,14.65946693904698,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:11,63.19086592644453,14.65940935537219,363.20001220703125,15766.919921875,155.0,5.644999980926514,30.0,392.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:12,164.25,0.0,20.1,138.0,0.0,60.0,26.0,170.0,180.0,16.7,22.6,18.0,22.0,40.0,0.0,366.0,63.190977992489934,14.659522091969848,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:12,63.19090842269361,14.659465765580535,363.20001220703125,15772.5,155.0,5.644999980926514,35.0,459.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:13,169.72,0.0,19.4,136.0,0.0,58.0,27.0,180.0,160.0,15.6,21.2,19.0,23.0,42.0,0.0,366.0,63.19101797416806,14.659585878252985,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:13,63.19094798527658,14.659521672874689,363.3999938964844,15777.580078125,156.0,5.915999889373779,40.0,534.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:14,174.91,0.0,18.8,135.0,0.0,58.0,28.0,210.0,180.0,24.9,24.4,20.0,24.0,44.0,0.0,365.0,63.19105552509427,14.65964731760323,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:14,63.19098905660212,14.659575568512082,363.3999938964844,15782.990234375,156.0,5.915999889373779,43.0,582.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:15,179.71,0.0,18.8,135.0,0.0,62.0,29.0,170.0,180.0,15.4,26.3,19.0,24.0,43.0,0.0,364.0,63.19108980707824,14.659705320373178,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:15,63.191023003309965,14.659642539918423,363.3999938964844,15787.91015625,156.0,5.52400016784668,41.0,516.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:16,184.97,0.0,18.8,132.0,0.0,59.0,30.0,180.0,170.0,16.5,22.5,19.0,23.0,42.0,0.0,364.0,63.1911245919764,14.659776398912072,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:16,63.19105938076973,14.659703057259321,363.6000061035156,15792.9404296875,156.0,5.317999839782715,32.0,402.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:17,190.24,0.0,19.2,124.0,0.0,59.0,31.0,180.0,180.0,19.3,22.1,18.0,21.0,39.0,0.0,364.0,63.19115912541747,14.659848399460316,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:17,63.19109299220145,14.65977287851274,363.6000061035156,15798.0595703125,156.0,5.197000026702881,32.0,394.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:18,196.19,0.0,19.9,124.0,0.0,32.0,32.0,180.0,170.0,17.4,22.1,16.0,19.0,35.0,0.0,364.0,63.191197430714965,14.659931296482682,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:18,63.1911298725754,14.659839095547795,363.6000061035156,15803.2001953125,157.0,5.197000026702881,33.0,400.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:19,201.86,0.0,19.9,124.0,0.0,32.0,32.0,180.0,170.0,17.4,22.1,17.0,19.0,36.0,0.0,364.0,63.191234059631824,14.660009751096368,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:19,63.1911663338542,14.65992383658886,363.6000061035156,15809.1796875,156.0,5.317999839782715,33.0,407.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:20,207.87,0.0,19.9,139.0,0.0,64.0,33.0,190.0,190.0,18.0,22.8,20.0,22.0,42.0,0.0,364.0,63.19127328693867,14.660092229023576,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:20,63.191201789304614,14.660000950098038,363.6000061035156,15814.669921875,157.0,5.440000057220459,33.0,425.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:21,213.3,0.0,20.0,151.0,0.0,65.0,34.0,210.0,180.0,23.0,21.5,23.0,23.0,46.0,0.0,365.0,63.19130823947489,14.660167749971151,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:21,63.19123540073633,14.660086445510387,363.79998779296875,15820.4599609375,156.0,5.625999927520752,33.0,473.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:22,218.9,0.0,19.3,151.0,0.0,63.0,35.0,210.0,190.0,23.8,22.7,23.0,24.0,47.0,0.0,365.0,63.19133447483182,14.660263219848275,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:22,63.19127043709159,14.660163978114724,363.79998779296875,15825.8701171875,156.0,5.625999927520752,40.0,550.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:23,224.06,0.0,20.1,151.0,0.0,61.0,36.0,200.0,170.0,19.4,20.6,22.0,24.0,46.0,0.0,365.0,63.19137177430093,14.660324240103364,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:23,63.19130170159042,14.660248132422566,363.79998779296875,15831.3701171875,155.0,5.636000156402588,41.0,547.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:24,229.57,0.0,20.0,143.0,0.0,63.0,37.0,200.0,200.0,20.1,26.3,19.0,24.0,43.0,0.0,365.0,63.19140261970461,14.660410406067967,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:24,63.1913373246789,14.660327676683664,363.79998779296875,15836.9404296875,156.0,5.636000156402588,41.0,528.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:25,235.25,0.0,20.1,134.0,0.0,63.0,38.0,170.0,170.0,15.2,21.4,17.0,23.0,40.0,0.0,365.0,63.191443691030145,14.660477712750437,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:25,63.19136858917773,14.66040663421154,363.79998779296875,15842.4404296875,156.0,5.617000102996826,35.0,399.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:26,240.6,0.0,20.0,133.0,0.0,58.0,39.0,180.0,200.0,12.8,22.8,17.0,23.0,40.0,0.0,365.0,63.19147470407188,14.660559268668294,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:26,63.191403122618794,14.660481987521052,364.0,15847.48046875,156.0,5.617000102996826,37.0,414.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:27,245.64,0.0,20.0,133.0,0.0,63.0,40.0,190.0,170.0,17.0,19.5,18.0,22.0,40.0,0.0,364.0,63.19150445982814,14.660635208711028,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:27,63.19143623113632,14.66056295670569,364.0,15853.009765625,156.0,5.617000102996826,37.0,409.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:28,251.33,0.0,19.7,132.0,0.0,64.0,41.0,200.0,190.0,18.4,23.9,18.0,22.0,40.0,0.0,364.0,63.19153698161245,14.660722548142076,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:28,63.19147286005318,14.660639986395836,363.79998779296875,15858.6298828125,157.0,5.5980000495910645,33.0,360.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:29,256.32,0.0,19.7,128.0,0.0,60.0,42.0,170.0,160.0,14.1,18.5,18.0,21.0,39.0,0.0,364.0,63.19156724028289,14.660796308889983,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:29,63.19150404073298,14.66072866693139,363.79998779296875,15864.240234375,157.0,5.5980000495910645,33.0,355.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2484,2024-09-20 13:02:30,261.76,0.0,18.9,123.0,0.0,61.0,43.0,190.0,190.0,16.1,21.2,18.0,21.0,39.0,0.0,365.0,63.19160118699074,14.660874344408512,,NR,Running,2024-09-20T11:30:52.000Z,2024-09-20T12:52:36.000Z,620.08,1000.0,6.681000232696533,44.0,125.0,166.0,Active,Manual,2024-09-20 13:02:30,63.19154008291662,14.660813827067614,363.79998779296875,15870.2099609375,158.0,5.5980000495910645,31.0,324.0,1.6130000352859497,13.0,104.0,99.0,819.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
