sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = BIA24-18WR,Variant,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear
2479,2024-09-19 11:58:51,108.45,0.0,23.0,194.0,0.0,80.0,16.0,150.0,170.0,18.2,19.5,23.0,25.0,48.0,0.0,361.0,63.19057608023286,14.65900274924934,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:58:51,362.3999938964844,4584.43017578125,144.0,7.081999778747559,41.0,740.0,63.19061966612935,14.658840224146843,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:58:52,119.09,0.0,23.0,190.0,0.0,81.0,18.0,150.0,160.0,13.7,16.2,22.0,24.0,46.0,0.0,361.0,63.190671633929014,14.65901205316186,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:58:52,362.3999938964844,4591.3798828125,146.0,6.839000225067139,41.0,716.0,63.19065436720848,14.658949272707105,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:58:53,126.12,0.0,25.3,186.0,0.0,83.0,19.0,160.0,150.0,17.2,17.0,22.0,24.0,46.0,0.0,361.0,63.19071094505489,14.659112552180886,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:58:53,362.6000061035156,4597.990234375,149.0,6.839000225067139,41.0,652.0,63.19068814627826,14.65905706398189,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:58:54,134.03,0.0,25.3,186.0,0.0,82.0,20.0,160.0,150.0,16.6,17.6,21.0,24.0,45.0,0.0,361.0,63.190763583406806,14.65921875089407,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:58:54,362.6000061035156,4605.02978515625,152.0,7.1570000648498535,41.0,672.0,63.19072385318577,14.659173740074039,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:58:55,140.13,0.0,25.3,186.0,0.0,80.0,22.0,140.0,160.0,13.7,16.1,20.0,24.0,44.0,0.0,363.0,63.1908087618649,14.659287566319108,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:58:55,362.3999938964844,4611.5498046875,155.0,7.2129998207092285,41.0,672.0,63.19076090119779,14.659274742007256,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:58:56,148.05,0.0,23.1,162.0,0.0,82.0,23.0,140.0,150.0,14.2,17.1,19.0,23.0,42.0,0.0,363.0,63.19085846655071,14.659400722011924,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:58:56,362.3999938964844,4617.7099609375,158.0,7.1570000648498535,41.0,677.0,63.19079694338143,14.659365769475698,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:58:57,154.34,0.0,22.9,156.0,0.0,80.0,24.0,140.0,160.0,13.7,19.2,18.0,23.0,41.0,0.0,364.0,63.19090004079044,14.659485630691051,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:58:57,362.3999938964844,4623.85009765625,160.0,7.1570000648498535,40.0,681.0,63.19084111601114,14.659447660669684,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:58:58,161.12,0.0,21.5,146.0,0.0,78.0,26.0,110.0,150.0,11.1,14.7,17.0,22.0,39.0,0.0,364.0,63.19095150567591,14.659558553248644,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:58:58,362.6000061035156,4630.9501953125,162.0,6.988999843597412,40.0,628.0,63.19089123979211,14.659539610147476,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:58:59,166.38,0.0,20.7,146.0,0.0,79.0,27.0,130.0,140.0,10.2,15.0,17.0,21.0,38.0,0.0,364.0,63.19098754785955,14.659626362845302,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:58:59,362.6000061035156,4637.35009765625,164.0,6.922999858856201,39.0,620.0,63.190940860658884,14.659609096124768,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:00,172.65,0.0,21.9,146.0,0.0,72.0,28.0,150.0,160.0,15.1,16.4,18.0,22.0,40.0,0.0,364.0,63.191034235060215,14.65969618409872,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:00,362.6000061035156,4643.77001953125,166.0,6.886000156402588,35.0,564.0,63.19098419509828,14.659681264311075,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:01,178.55,0.0,21.5,154.0,0.0,73.0,30.0,150.0,180.0,13.7,19.9,20.0,23.0,43.0,0.0,364.0,63.1910711992532,14.659780589863658,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:01,362.79998779296875,4649.4501953125,167.0,6.886000156402588,36.0,565.0,63.19102375768125,14.659743458032608,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:02,184.57,0.0,21.6,154.0,0.0,71.0,31.0,180.0,170.0,18.5,19.0,20.0,23.0,43.0,0.0,363.0,63.19111369550228,14.659855104982851,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:02,362.79998779296875,4655.9599609375,169.0,6.857999801635742,36.0,563.0,63.19107170216739,14.659820906817913,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:03,189.99,0.0,21.5,154.0,0.0,71.0,32.0,170.0,190.0,15.3,19.5,20.0,23.0,43.0,0.0,363.0,63.19115091115236,14.659924926236272,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:03,362.79998779296875,4662.31005859375,170.0,6.764999866485596,36.0,558.0,63.19111746735871,14.65989743359387,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:04,195.01,0.0,19.3,154.0,0.0,72.0,33.0,110.0,170.0,10.5,16.5,19.0,23.0,42.0,0.0,363.0,63.19117915816605,14.660002877935767,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:04,362.79998779296875,4668.02978515625,171.0,6.755000114440918,36.0,556.0,63.19115912541747,14.659967925399542,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:05,201.74,0.0,23.0,154.0,0.0,73.0,34.0,170.0,190.0,16.7,18.2,18.0,23.0,41.0,0.0,363.0,63.19122408516705,14.660092815756798,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:05,363.20001220703125,4673.6201171875,172.0,6.7270002365112305,36.0,529.0,63.19119676016271,14.660041518509388,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:06,208.07,0.0,21.3,146.0,0.0,72.0,36.0,160.0,170.0,14.7,19.0,18.0,23.0,41.0,0.0,363.0,63.19125979207456,14.660191219300032,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:06,363.3999938964844,4678.83984375,173.0,6.671000003814697,35.0,515.0,63.1912284437567,14.66010857373476,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:07,214.29,0.0,22.8,146.0,0.0,73.0,37.0,140.0,150.0,12.5,15.0,18.0,23.0,41.0,0.0,363.0,63.19130044430494,14.660276295617225,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:07,363.6000061035156,4684.66015625,174.0,6.625,35.0,519.0,63.19126515649259,14.660202618688345,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:08,220.23,0.0,21.4,145.0,0.0,66.0,38.0,170.0,210.0,15.8,21.4,19.0,22.0,41.0,0.0,362.0,63.19133464246988,14.660367406904696,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:08,363.6000061035156,4691.10986328125,174.0,6.559000015258789,35.0,520.0,63.19130186922848,14.66029867529869,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:09,225.76,0.0,20.5,137.0,0.0,71.0,39.0,200.0,210.0,20.2,22.8,19.0,21.0,40.0,0.0,362.0,63.1913698464632,14.660445442423224,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:09,363.6000061035156,4696.9599609375,175.0,6.550000190734863,36.0,519.0,63.19133900105953,14.660382326692343,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:10,231.55,0.0,20.7,135.0,0.0,77.0,40.0,130.0,140.0,12.3,12.9,19.0,20.0,39.0,0.0,362.0,63.19140915758908,14.6605209633708,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:10,363.6000061035156,4702.85986328125,175.0,6.540999889373779,36.0,515.0,63.191374372690916,14.660465307533741,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:11,236.85,0.0,20.5,133.0,0.0,74.0,42.0,150.0,170.0,15.0,17.4,18.0,20.0,38.0,0.0,362.0,63.19143606349826,14.660608218982816,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:11,363.79998779296875,4708.56982421875,175.0,6.531000137329102,36.0,514.0,63.1914079003036,14.660550132393837,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:12,242.43,0.0,20.5,133.0,0.0,71.0,43.0,170.0,160.0,13.7,14.8,18.0,21.0,39.0,0.0,362.0,63.191465651616454,14.660698072984816,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:12,363.6000061035156,4714.89013671875,176.0,6.49399995803833,36.0,514.0,63.19144654087722,14.660640992224216,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:13,248.5,0.0,19.9,133.0,0.0,71.0,44.0,180.0,190.0,17.8,19.2,19.0,21.0,40.0,0.0,361.0,63.191503789275885,14.660784490406511,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:13,363.6000061035156,4721.009765625,176.0,6.438000202178955,36.0,515.0,63.191481325775385,14.660740150138736,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:14,254.41,0.0,20.6,133.0,0.0,71.0,45.0,180.0,170.0,16.0,16.2,19.0,21.0,40.0,0.0,361.0,63.19153941236437,14.660871997475624,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:14,363.3999938964844,4727.259765625,177.0,6.438000202178955,36.0,528.0,63.19151912815869,14.660830674692988,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:15,259.58,0.0,20.6,133.0,0.0,71.0,46.0,170.0,160.0,15.1,16.0,18.0,21.0,39.0,0.0,361.0,63.19157109595835,14.660947602242231,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:15,363.6000061035156,4733.10009765625,177.0,6.447999954223633,36.0,532.0,63.19155341014266,14.660915080457926,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
2479,2024-09-19 11:59:16,265.0,0.0,19.4,134.0,0.0,71.0,48.0,160.0,170.0,13.9,17.4,18.0,21.0,39.0,0.0,361.0,63.19161267019808,14.661003928631544,,WR,Running,2024-09-19T11:23:21.000Z,2024-09-19T11:53:54.000Z,527.996,1000.0,7.212999820709229,63.0,139.0,189.0,Active,Manual,2024-09-19 11:59:16,363.6000061035156,4738.08984375,177.0,6.447999954223633,35.0,525.0,63.191587356850505,14.660983309149742,1.8940000534057617,18.0,77.0,189.0,744.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,3.0
