sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Variant,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear
2167,2024-06-14 08:25:01,589.19,0.0,23.5,195.0,0.0,44.0,72.0,150.0,130.0,50.6,16.3,38.0,14.0,52.0,0.0,367.0,63.19082485511899,14.659270131960511,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:01,63.19075972773135,14.659254876896739,363.79998779296875,17278.189453125,136.0,7.063000202178955,42.0,718.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:02,595.91,0.0,23.4,195.0,0.0,44.0,72.0,180.0,130.0,48.7,16.3,40.0,13.0,53.0,0.0,367.0,63.19086701609194,14.659366188570855,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:02,63.190799709409475,14.659344227984548,364.0,17285.259765625,144.0,6.7829999923706055,42.0,633.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:03,601.41,0.0,23.4,195.0,0.0,41.0,73.0,130.0,160.0,61.3,19.6,38.0,12.0,50.0,0.0,367.0,63.19090171717107,14.65944447554648,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:03,63.190846061334014,14.659441290423274,363.79998779296875,17291.55078125,148.0,6.793000221252441,43.0,639.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:04,608.09,0.0,23.1,158.0,0.0,43.0,74.0,110.0,110.0,45.8,9.8,31.0,10.0,41.0,0.0,367.0,63.190946308895946,14.659533575177193,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:04,63.19088822230697,14.659514799714088,364.0,17298.869140625,151.0,6.540999889373779,43.0,602.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:05,614.56,0.0,23.1,128.0,0.0,43.0,74.0,110.0,110.0,45.8,9.8,23.0,10.0,33.0,0.0,367.0,63.19099475629628,14.659605072811246,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:05,63.19093373604119,14.659576322883368,364.20001220703125,17304.609375,150.0,5.300000190734863,43.0,492.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:06,621.64,0.0,23.1,128.0,0.0,41.0,75.0,190.0,140.0,23.7,11.5,19.0,11.0,30.0,0.0,367.0,63.19103725254536,14.659710098057984,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:06,63.190987799316645,14.659657375887036,364.20001220703125,17310.830078125,151.0,5.300000190734863,43.0,503.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:07,627.91,0.0,23.3,128.0,0.0,41.0,76.0,150.0,130.0,19.7,15.3,21.0,12.0,33.0,0.0,367.0,63.19108318537474,14.659782769158484,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:07,63.19104462862015,14.659735579043627,364.0,17318.2890625,153.0,5.317999839782715,42.0,518.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:08,634.46,0.0,22.7,141.0,0.0,41.0,76.0,150.0,140.0,19.7,16.7,26.0,13.0,39.0,0.0,367.0,63.19113079458475,14.659859798848627,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:08,63.19109349511564,14.659799365326762,364.3999938964844,17325.69921875,154.0,5.4019999504089355,42.0,532.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:09,640.37,0.0,22.7,141.0,0.0,40.0,77.0,110.0,140.0,43.5,16.7,28.0,12.0,40.0,0.0,367.0,63.19116708822549,14.659945797175167,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:09,63.19114428944886,14.659873628988862,364.3999938964844,17331.73046875,154.0,6.914000034332275,42.0,711.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:10,646.43,0.0,22.3,148.0,0.0,42.0,78.0,110.0,140.0,33.0,14.4,27.0,11.0,38.0,0.0,367.0,63.1912078242749,14.660026095807552,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:10,63.19118552841246,14.659963147714734,364.3999938964844,17338.5,155.0,6.914000034332275,41.0,719.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:11,653.47,0.0,22.2,151.0,0.0,42.0,78.0,110.0,150.0,33.0,13.9,27.0,11.0,38.0,0.0,366.0,63.19124839268625,14.660133887082338,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:11,63.19122349843383,14.660050151869655,364.3999938964844,17345.0703125,157.0,6.829999923706055,41.0,702.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:12,659.88,0.0,23.2,154.0,0.0,42.0,79.0,110.0,150.0,33.8,13.9,30.0,10.0,40.0,0.0,366.0,63.19128770381212,14.660227429121733,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:12,63.191261971369386,14.660132881253958,364.3999938964844,17350.73046875,158.0,6.540999889373779,40.0,665.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:13,666.2,0.0,23.2,156.0,0.0,40.0,80.0,130.0,110.0,53.5,9.7,32.0,9.0,41.0,0.0,366.0,63.191326009109616,14.660320300608872,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:13,63.19129968993366,14.660235727205873,364.3999938964844,17356.94921875,159.0,6.308000087738037,40.0,586.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:14,673.06,0.0,23.2,156.0,0.0,40.0,80.0,130.0,130.0,53.5,13.0,32.0,10.0,42.0,0.0,366.0,63.19137060083449,14.660415016114712,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:14,63.19133849814534,14.660326838493347,364.6000061035156,17363.66015625,160.0,6.214000225067139,40.0,576.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:15,680.19,0.0,23.4,156.0,0.0,42.0,81.0,110.0,130.0,41.0,13.0,29.0,11.0,40.0,0.0,365.0,63.19140764884651,14.660530937835574,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:15,63.191374288871884,14.660399425774813,364.6000061035156,17369.669921875,160.0,6.214000225067139,40.0,562.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:16,685.79,0.0,22.1,137.0,0.0,42.0,82.0,110.0,130.0,41.4,13.5,24.0,13.0,37.0,0.0,365.0,63.191443271934986,14.660609811544418,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:16,63.19141225889325,14.660488441586494,364.6000061035156,17375.48046875,161.0,6.289000034332275,41.0,573.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:17,694.37,0.0,23.5,125.0,0.0,69.0,83.0,150.0,130.0,18.3,14.3,18.0,14.0,32.0,0.0,366.0,63.19151041097939,14.660694049671292,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:17,63.191456431522965,14.660596819594502,365.0,17381.849609375,161.0,6.289000034332275,41.0,578.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:18,700.75,0.0,22.2,100.0,0.0,41.0,84.0,120.0,130.0,13.5,16.8,14.0,13.0,27.0,0.0,365.0,63.1915513984859,14.660783233121036,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:18,63.191490629687905,14.660677621141076,365.0,17388.55078125,162.0,6.289000034332275,41.0,592.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:19,706.91,0.0,22.2,90.0,0.0,40.0,84.0,120.0,130.0,13.5,13.7,13.0,11.0,24.0,0.0,366.0,63.191589284688234,14.660873003304005,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:19,63.19152885116637,14.660771079361439,365.20001220703125,17394.58984375,162.0,6.223999977111816,41.0,579.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:20,713.08,0.0,22.4,90.0,0.0,39.0,85.0,160.0,130.0,18.9,13.7,12.0,11.0,23.0,0.0,366.0,63.19163488224149,14.66094307601452,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:20,63.19157252088189,14.660874595865607,365.20001220703125,17401.279296875,162.0,6.073999881744385,41.0,564.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:21,719.13,0.0,22.4,90.0,0.0,41.0,86.0,170.0,120.0,20.5,12.5,13.0,11.0,24.0,0.0,366.0,63.191675283014774,14.661023961380124,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:21,63.19160579703748,14.660947350785136,365.20001220703125,17408.0390625,163.0,5.822000026702881,41.0,539.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:22,724.24,0.0,22.3,104.0,0.0,40.0,86.0,170.0,160.0,20.5,18.5,16.0,12.0,28.0,0.0,366.0,63.19171266630292,14.661082969978452,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:22,63.19164779037237,14.661014154553413,365.20001220703125,17413.359375,163.0,5.73799991607666,41.0,521.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:23,730.05,0.0,21.4,104.0,0.0,40.0,87.0,150.0,160.0,16.6,18.5,22.0,12.0,34.0,0.0,367.0,63.19175608456135,14.661147594451904,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:23,63.19169565103948,14.661071989685297,365.20001220703125,17418.759765625,164.0,5.831999778747559,41.0,522.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:24,736.11,0.0,22.3,104.0,0.0,39.0,88.0,130.0,150.0,54.5,15.3,25.0,10.0,35.0,0.0,367.0,63.191807214170694,14.661189671605824,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:24,63.19174502044916,14.661134853959084,365.0,17424.98046875,165.0,6.363999843597412,40.0,597.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:25,742.37,0.0,22.3,104.0,0.0,39.0,88.0,130.0,150.0,54.5,15.3,20.0,8.0,28.0,0.0,367.0,63.19185934960842,14.661236358806493,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:25,63.19178936071694,14.661190593615174,365.0,17431.189453125,165.0,6.401000022888184,39.0,606.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:26,749.22,0.0,22.3,78.0,0.0,39.0,89.0,170.0,110.0,17.8,10.0,14.0,7.0,21.0,0.0,368.0,63.19190955720842,14.661315567791462,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:26,63.191837472841144,14.661241471767426,365.0,17436.69921875,165.0,6.401000022888184,39.0,604.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
2167,2024-06-14 08:25:27,755.26,0.0,23.4,75.0,0.0,36.0,90.0,160.0,110.0,17.2,8.3,12.0,7.0,19.0,0.0,368.0,63.191953310742974,14.661386646330357,,NR,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000.0,7.138000011444092,60.0,121.0,179.0,Active,Manual,2024-06-14 08:25:27,63.19189631380141,14.66130718588829,364.6000061035156,17443.0390625,165.0,5.784999847412109,39.0,502.0,1.2389999628067017,12.0,65.0,110.0,719.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,1,4.0
