sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None
2167,1718352505,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,357.0,63.19025815464556,14.657444134354591,
2167,1718352506,0.17,0.0,1.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,358.0,63.190258825197816,14.657447151839733,
2167,1718352507,0.34,0.0,1.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,15.0,0.0,358.0,63.1902595795691,14.657450169324875,
2167,1718352508,0.51,0.0,1.8,3.0,0.0,47.0,0.0,150.0,0.0,8.9,0.0,9.0,7.0,16.0,0.0,358.0,63.190260250121355,14.657453102990985,
2167,1718352509,0.68,0.0,1.7,3.0,0.0,0.0,1.0,140.0,0.0,8.8,0.0,6.0,4.0,10.0,0.0,358.0,63.19026092067361,14.657456120476127,
2167,1718352510,0.85,0.0,1.7,1.0,0.0,0.0,1.0,140.0,0.0,8.8,0.0,2.0,1.0,3.0,0.0,358.0,63.190261675044894,14.657459137961268,
2167,1718352511,1.02,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.19026234559715,14.65746215544641,
2167,1718352512,1.19,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.19026309996843,14.657465172931552,
2167,1718352513,1.36,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.19026377052069,14.657468190416694,
2167,1718352514,1.53,0.0,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.19026452489197,14.657471124082804,
2167,1718352515,1.7,0.0,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.190265195444226,14.657474141567945,
2167,1718352516,1.87,0.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.19026594981551,14.657477159053087,
2167,1718352517,2.04,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.190266620367765,14.657480176538229,
2167,1718352518,2.21,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,63.19026737473905,14.65748319402337,
2167,1718352519,2.38,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,63.190268045291305,14.657486211508512,
2167,1718352520,2.55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,63.19026879966259,14.657489145174623,
2167,1718352521,2.72,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,63.190269470214844,14.657492162659764,
2167,1718352522,2.89,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,63.19027022458613,14.657495180144906,
2167,1718352523,3.06,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,63.19027089513838,14.657498197630048,
2167,1718352524,3.23,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,63.19027164950967,14.65750121511519,
2167,1718352525,3.4,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,63.19027232006192,14.657504232600331,
2167,1718352526,3.57,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,63.19027307443321,14.657507166266441,
2167,1718352527,3.74,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,63.19027374498546,14.657510183751583,
2167,1718352528,3.91,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,63.19027449935675,14.657513201236725,
2167,1718352529,4.13,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,63.19027567282319,14.657516553997993,
2167,1718352530,4.35,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,63.190276846289635,14.657519990578294,
2167,1718352531,4.53,0.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,63.190277349203825,14.657523427158594,
2167,1718352532,4.71,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,63.190277852118015,14.657526947557926,
2167,1718352533,4.89,0.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.190278355032206,14.657530384138227,
2167,1718352534,5.07,0.0,1.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.190278857946396,14.657533820718527,
2167,1718352535,5.26,0.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.190279360860586,14.657537341117859,
2167,1718352536,5.44,0.0,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.190279779955745,14.657538933679461,
2167,1718352537,5.93,0.0,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.190284138545394,14.65754077769816,
2167,1718352538,6.33,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.19028447382152,14.657546980306506,
2167,1718352539,6.74,0.0,1.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.190284725278616,14.65755502693355,
2167,1718352540,7.14,0.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.19028506055474,14.657563073560596,
2167,1718352541,7.55,0.0,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.19028531201184,14.65757112018764,
2167,1718352542,7.95,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.19028531201184,14.657579166814685,
2167,1718352543,8.72,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.19028531201184,14.657594254240394,
2167,1718352544,8.91,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.19028380326927,14.657594421878457,
2167,1718352545,9.15,0.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,63.19028187543154,14.657594757154584,
2167,1718352546,9.3,0.0,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,63.19028053432703,14.657595343887806,
2167,1718352547,9.45,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,63.19027919322252,14.657595343887806,
2167,1718352548,9.6,0.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,63.190277852118015,14.657595343887806,
2167,1718352549,9.76,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,63.190276930108666,14.657595343887806,
2167,1718352550,10.23,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,63.190276930108666,14.657587129622698,
2167,1718352551,10.7,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.190276930108666,14.657577741891146,
2167,1718352552,11.17,0.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.19027718156576,14.657568437978625,
2167,1718352553,11.63,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.190277349203825,14.657559050247073,
2167,1718352554,11.84,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.1902786064893,14.6575559489429,
2167,1718352555,12.05,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.190279779955745,14.657552847638726,
2167,1718352556,12.13,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.190280450508,14.657552177086473,
2167,1718352557,12.21,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.19028112106025,14.657551422715187,
2167,1718352558,12.29,0.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.190281791612506,14.657550752162933,
2167,1718352559,12.37,0.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.19028237834573,14.65755008161068,
2167,1718352560,12.45,0.0,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.19028304889798,14.65755008161068,
2167,1718352561,12.53,0.0,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.190283719450235,14.65755008161068,
2167,1718352562,12.96,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.1902854796499,14.657556284219027,
2167,1718352563,13.39,0.0,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,63.1902873236686,14.657563827931881,
2167,1718352564,13.82,0.0,2.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.190289083868265,14.657571455463767,
2167,1718352565,14.25,0.0,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.19029084406793,14.657579082995653,
2167,1718352566,14.68,0.0,3.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.19029268808663,14.65758671052754,
2167,1718352567,15.11,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.190294448286295,14.657594254240394,
2167,1718352568,15.54,0.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.19029620848596,14.65760188177228,
2167,1718352569,15.97,0.0,4.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,63.19029796868563,14.657609509304166,
2167,1718352570,17.88,0.0,4.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,63.19030601531267,14.65763809159398,
2167,1718352571,18.74,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,63.190312553197145,14.65763809159398,
2167,1718352572,19.67,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.19031800143421,14.65763809159398,
2167,1718352573,21.55,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,63.19032613188028,14.657605653628707,
2167,1718352574,21.56,0.0,3.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,63.19032613188028,14.657605653628707,
2167,1718352575,21.57,0.0,3.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,63.19032613188028,14.657605569809675,
2167,1718352576,21.59,0.0,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,63.19032604806125,14.657605569809675,
2167,1718352577,21.6,0.0,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19032588042319,14.657605569809675,
2167,1718352578,21.62,0.0,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19032579660416,14.657605485990644,
2167,1718352579,21.63,0.0,3.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19032562896609,14.657605485990644,
2167,1718352580,21.64,0.0,3.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19032554514706,14.657605485990644,
2167,1718352581,21.66,0.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.190325377509,14.657605485990644,
2167,1718352582,21.67,0.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.190325293689966,14.657605485990644,
2167,1718352583,22.44,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19032018072903,14.657615879550576,
2167,1718352584,22.97,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19031615741551,14.657621495425701,
2167,1718352585,23.43,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.190313559025526,14.657628703862429,
2167,1718352586,23.66,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.190313056111336,14.657633062452078,
2167,1718352587,23.89,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.190312469378114,14.657637421041727,
2167,1718352588,24.12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19031196646392,14.657641779631376,
2167,1718352589,24.34,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.1903113797307,14.657646138221025,
2167,1718352590,24.57,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19031087681651,14.657650496810675,
2167,1718352591,24.8,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19031029008329,14.657654855400324,
2167,1718352592,25.02,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.1903097871691,14.657659213989973,
2167,1718352593,25.25,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,63.19030920043588,14.657663572579622,
2167,1718352594,25.48,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,63.19030886515975,14.657667931169271,
2167,1718352595,25.56,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,63.19030886515975,14.657669691368937,
2167,1718352596,25.65,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,63.19030886515975,14.657671451568604,
2167,1718352597,25.74,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,63.19030894897878,14.657673127949238,
2167,1718352598,25.83,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,63.19030894897878,14.657674888148904,
2167,1718352599,25.92,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,63.19030903279781,14.65767664834857,
2167,1718352600,26.0,0.0,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,63.190309116616845,14.657678408548236,
2167,1718352601,26.09,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19030920043588,14.657680168747902,
2167,1718352602,26.18,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19030928425491,14.657681928947568,
2167,1718352603,26.27,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19030936807394,14.657683605328202,
2167,1718352604,26.35,0.0,1.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19030945189297,14.657685365527868,
2167,1718352605,26.44,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19030945189297,14.657685365527868,
2167,1718352606,26.53,0.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19030945189297,14.657685365527868,
2167,1718352607,27.09,0.0,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,63.19030802696943,14.657678240910172,
