sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None
2107,1717507694,0.0,0.0,1.3,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,63.190305260941386,14.657702716067433,
2107,1717507695,1.28,0.0,1.6,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,63.190309619531035,14.65772601775825,
2107,1717507696,1.35,0.0,1.3,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,358.0,63.19031020626426,14.65772652067244,
2107,1717507697,1.42,0.0,1.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,358.0,63.19031079299748,14.657726939767599,
2107,1717507698,1.49,0.0,0.7,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,361.0,63.190311128273606,14.65772702358663,
2107,1717507699,1.56,0.0,1.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,362.0,63.19031121209264,14.657727107405663,
2107,1717507700,1.63,0.0,1.3,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,362.0,63.1903113797307,14.657727358862758,
2107,1717507701,1.68,0.0,1.3,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,63.19031146354973,14.657727694138885,
2107,1717507702,1.72,0.0,1.3,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,63.19031188264489,14.657728197053075,
2107,1717507703,1.77,0.0,1.3,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,63.19031221792102,14.657728783786297,
2107,1717507704,1.82,0.0,1.3,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.190312553197145,14.657729370519519,
2107,1717507705,1.87,0.0,1.2,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.190312972292304,14.65772987343371,
2107,1717507706,1.92,0.0,1.2,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.19031330756843,14.657730460166931,
2107,1717507707,1.97,0.0,1.2,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.19031364284456,14.657731046900153,
2107,1717507708,2.02,0.0,1.2,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.190314061939716,14.657731549814343,
2107,1717507709,2.07,0.0,1.2,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.19031439721584,14.657732136547565,
2107,1717507710,2.12,0.0,1.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,63.19031473249197,14.657732723280787,
